ds,hour,station_key,required_labor,raw_reqlabor,guests_count,version,weekday
2026-04-29,12,K,2,2,28,будни/осн.,3
2026-04-29,12,TS,1,1,28,будни/осн.,3
2026-04-29,13,BVR,1,1,23,будни/осн.,3
2026-04-29,13,C,1,1,23,будни/осн.,3
2026-04-29,13,FF,1,1,23,будни/осн.,3
2026-04-29,13,K,2,2,23,будни/осн.,3
2026-04-29,13,TS,1,1,23,будни/осн.,3
2026-04-29,14,BVR,1,1,26,будни/осн.,3
2026-04-29,14,C,1,1,26,будни/осн.,3
2026-04-29,14,FF,1,1,26,будни/осн.,3
2026-04-29,14,K,2,2,26,будни/осн.,3
2026-04-29,14,TS,1,1,26,будни/осн.,3
2026-04-29,15,BVR,1,1,70,будни/осн.,3
2026-04-29,15,C,2,2,70,будни/осн.,3
2026-04-29,15,FF,1,1,70,будни/осн.,3
2026-04-29,15,K,4,4,70,будни/осн.,3
2026-04-29,15,TS,1,1,70,будни/осн.,3
2026-04-29,16,BVR,1,1,71,будни/осн.,3
2026-04-29,16,C,2,2,71,будни/осн.,3
2026-04-29,16,FF,1,1,71,будни/осн.,3
2026-04-29,16,K,5,5,71,будни/осн.,3
2026-04-29,16,TS,1,1,71,будни/осн.,3
2026-04-29,17,BVR,1,1,66,будни/осн.,3
2026-04-29,17,C,2,2,66,будни/осн.,3
2026-04-29,17,FF,1,1,66,будни/осн.,3
2026-04-29,17,K,4,4,66,будни/осн.,3
2026-04-29,17,TS,1,1,66,будни/осн.,3
2026-04-29,18,BVR,1,1,38,будни/осн.,3
2026-04-29,18,C,2,2,38,будни/осн.,3
2026-04-29,18,FF,1,1,38,будни/осн.,3
2026-04-29,18,K,2,2,38,будни/осн.,3
2026-04-29,18,TS,1,1,38,будни/осн.,3
2026-04-29,19,BVR,1,1,34,будни/осн.,3
2026-04-29,19,C,1,1,34,будни/осн.,3
2026-04-29,19,FF,1,1,34,будни/осн.,3
2026-04-29,19,K,2,2,34,будни/осн.,3
2026-04-29,19,TS,1,1,34,будни/осн.,3
2026-04-29,20,BVR,1,1,27,будни/осн.,3
2026-04-29,20,C,1,1,27,будни/осн.,3
2026-04-29,20,FF,1,1,27,будни/осн.,3
2026-04-29,20,K,2,2,27,будни/осн.,3
2026-04-29,20,TS,1,1,27,будни/осн.,3
2026-04-29,21,BVR,1,1,22,будни/осн.,3
2026-04-29,21,C,1,1,22,будни/осн.,3
2026-04-29,21,FF,1,1,22,будни/осн.,3
2026-04-29,21,K,2,2,22,будни/осн.,3
2026-04-29,21,TS,1,1,22,будни/осн.,3
2026-04-29,22,BVR,1,1,26,будни/осн.,3
2026-04-29,22,C,1,1,26,будни/осн.,3
2026-04-29,22,FF,1,1,26,будни/осн.,3
2026-04-29,22,K,2,2,26,будни/осн.,3
2026-04-29,22,TS,1,1,26,будни/осн.,3
2026-04-30,7,BVR,1,1,72,будни/утр.,4
2026-04-30,7,C,2,2,72,будни/утр.,4
2026-04-30,7,FF,1,1,72,будни/утр.,4
2026-04-30,7,K,4,4,72,будни/утр.,4
2026-04-30,7,TS,1,1,72,будни/утр.,4
2026-04-30,8,BVR,1,1,60,будни/утр.,4
2026-04-30,8,C,2,2,60,будни/утр.,4
2026-04-30,8,FF,1,1,60,будни/утр.,4
2026-04-30,8,K,3,3,60,будни/утр.,4
2026-04-30,8,TS,1,1,60,будни/утр.,4
2026-04-30,9,BVR,1,1,40,будни/утр.,4
2026-04-30,9,C,2,2,40,будни/утр.,4
2026-04-30,9,FF,1,1,40,будни/утр.,4
2026-04-30,9,K,2,2,40,будни/утр.,4
2026-04-30,9,TS,1,1,40,будни/утр.,4
2026-04-30,10,BVR,1,1,35,будни/осн.,4
2026-04-30,10,C,1,1,35,будни/осн.,4
2026-04-30,10,FF,1,1,35,будни/осн.,4
2026-04-30,10,K,2,2,35,будни/осн.,4
2026-04-30,10,TS,1,1,35,будни/осн.,4
2026-04-30,11,BVR,1,1,26,будни/осн.,4
2026-04-30,11,C,1,1,26,будни/осн.,4
2026-04-30,11,FF,1,1,26,будни/осн.,4
2026-04-30,11,K,2,2,26,будни/осн.,4
2026-04-30,11,TS,1,1,26,будни/осн.,4
2026-04-30,12,BVR,1,1,21,будни/осн.,4
2026-04-30,12,C,1,1,21,будни/осн.,4
2026-04-30,12,FF,1,1,21,будни/осн.,4
2026-04-30,12,K,2,2,21,будни/осн.,4
2026-04-30,12,TS,1,1,21,будни/осн.,4
2026-04-30,13,BVR,1,1,24,будни/осн.,4
2026-04-30,13,C,1,1,24,будни/осн.,4
2026-04-30,13,FF,1,1,24,будни/осн.,4
2026-04-30,13,K,2,2,24,будни/осн.,4
2026-04-30,13,TS,1,1,24,будни/осн.,4
2026-04-30,14,BVR,1,1,72,будни/осн.,4
2026-04-30,14,C,2,2,72,будни/осн.,4
2026-04-30,14,FF,1,1,72,будни/осн.,4
2026-04-30,14,K,5,5,72,будни/осн.,4
2026-04-30,14,TS,1,1,72,будни/осн.,4
2026-04-30,15,BVR,1,1,72,будни/осн.,4
2026-04-30,15,C,2,2,72,будни/осн.,4
2026-04-30,15,FF,1,1,72,будни/осн.,4
2026-04-30,15,K,5,5,72,будни/осн.,4
2026-04-30,15,TS,1,1,72,будни/осн.,4
2026-04-30,16,BVR,1,1,67,будни/осн.,4
2026-04-30,16,C,2,2,67,будни/осн.,4
2026-04-30,16,FF,1,1,67,будни/осн.,4
2026-04-30,16,K,4,4,67,будни/осн.,4
2026-04-30,16,TS,1,1,67,будни/осн.,4
2026-04-30,17,BVR,1,1,36,будни/осн.,4
2026-04-30,17,C,1,1,36,будни/осн.,4
2026-04-30,17,FF,1,1,36,будни/осн.,4
2026-04-30,17,K,2,2,36,будни/осн.,4
2026-04-30,17,TS,1,1,36,будни/осн.,4
2026-04-30,18,BVR,1,1,31,будни/осн.,4
2026-04-30,18,C,1,1,31,будни/осн.,4
2026-04-30,18,FF,1,1,31,будни/осн.,4
2026-04-30,18,K,2,2,31,будни/осн.,4
2026-04-30,18,TS,1,1,31,будни/осн.,4
2026-04-30,19,BVR,1,1,24,будни/осн.,4
2026-04-30,19,C,1,1,24,будни/осн.,4
2026-04-30,19,FF,1,1,24,будни/осн.,4
2026-04-30,19,K,2,2,24,будни/осн.,4
2026-04-30,19,TS,1,1,24,будни/осн.,4
2026-04-30,20,BVR,1,1,18,будни/осн.,4
2026-04-30,20,C,1,1,18,будни/осн.,4
2026-04-30,20,FF,1,1,18,будни/осн.,4
2026-04-30,20,K,2,2,18,будни/осн.,4
2026-04-30,20,TS,1,1,18,будни/осн.,4
2026-04-30,21,BVR,1,1,22,будни/осн.,4
2026-04-30,21,C,1,1,22,будни/осн.,4
2026-04-30,21,FF,1,1,22,будни/осн.,4
2026-04-30,21,K,2,2,22,будни/осн.,4
2026-04-30,21,TS,1,1,22,будни/осн.,4
2026-04-30,22,BVR,1,1,70,будни/осн.,4
2026-04-30,22,C,2,2,70,будни/осн.,4
2026-04-30,22,FF,1,1,70,будни/осн.,4
2026-04-30,22,K,4,4,70,будни/осн.,4
2026-04-30,22,TS,1,1,70,будни/осн.,4
2026-05-01,7,BVR,1,1,73,вых/утр.,5
2026-05-01,7,C,2,2,73,вых/утр.,5
2026-05-01,7,FF,1,1,73,вых/утр.,5
2026-05-01,7,K,3,3,73,вых/утр.,5
2026-05-01,7,TS,1,1,73,вых/утр.,5
2026-05-01,8,BVR,1,1,75,вых/утр.,5
2026-05-01,8,C,2,2,75,вых/утр.,5
2026-05-01,8,FF,1,1,75,вых/утр.,5
2026-05-01,8,K,3,3,75,вых/утр.,5
2026-05-01,8,TS,1,1,75,вых/утр.,5
2026-05-01,9,BVR,1,1,73,вых/утр.,5
2026-05-01,9,C,2,2,73,вых/утр.,5
2026-05-01,9,FF,1,1,73,вых/утр.,5
2026-05-01,9,K,3,3,73,вых/утр.,5
2026-05-01,9,TS,1,1,73,вых/утр.,5
2026-05-01,10,BVR,1,1,24,вых/осн.,5
2026-05-01,10,C,1,1,24,вых/осн.,5
2026-05-01,10,FF,1,1,24,вых/осн.,5
2026-05-01,10,K,2,2,24,вых/осн.,5
2026-05-01,10,TS,1,1,24,вых/осн.,5
2026-05-01,11,BVR,1,1,21,вых/осн.,5
2026-05-01,11,C,1,1,21,вых/осн.,5
2026-05-01,11,FF,1,1,21,вых/осн.,5
2026-05-01,11,K,2,2,21,вых/осн.,5
2026-05-01,11,TS,1,1,21,вых/осн.,5
2026-05-01,12,BVR,1,1,24,вых/осн.,5
2026-05-01,12,C,1,1,24,вых/осн.,5
2026-05-01,12,FF,1,1,24,вых/осн.,5
2026-05-01,12,K,2,2,24,вых/осн.,5
2026-05-01,12,TS,1,1,24,вых/осн.,5
2026-05-01,13,BVR,1,1,72,вых/осн.,5
2026-05-01,13,C,3,3,72,вых/осн.,5
2026-05-01,13,FF,1,1,72,вых/осн.,5
2026-05-01,13,K,4,4,72,вых/осн.,5
2026-05-01,13,TS,1,1,72,вых/осн.,5
2026-05-01,14,BVR,1,1,72,вых/осн.,5
2026-05-01,14,C,3,3,72,вых/осн.,5
2026-05-01,14,FF,1,1,72,вых/осн.,5
2026-05-01,14,K,4,4,72,вых/осн.,5
2026-05-01,14,TS,1,1,72,вых/осн.,5
2026-05-01,15,BVR,1,1,47,вых/осн.,5
2026-05-01,15,C,1,1,47,вых/осн.,5
2026-05-01,15,FF,1,1,47,вых/осн.,5
2026-05-01,15,K,3,3,47,вых/осн.,5
2026-05-01,15,TS,1,1,47,вых/осн.,5
2026-05-01,16,BVR,1,1,36,вых/осн.,5
2026-05-01,16,C,1,1,36,вых/осн.,5
2026-05-01,16,FF,1,1,36,вых/осн.,5
2026-05-01,16,K,2,2,36,вых/осн.,5
2026-05-01,16,TS,1,1,36,вых/осн.,5
2026-05-01,17,BVR,1,1,31,вых/осн.,5
2026-05-01,17,C,1,1,31,вых/осн.,5
2026-05-01,17,FF,1,1,31,вых/осн.,5
2026-05-01,17,K,2,2,31,вых/осн.,5
2026-05-01,17,TS,1,1,31,вых/осн.,5
2026-05-01,18,BVR,1,1,24,вых/осн.,5
2026-05-01,18,C,1,1,24,вых/осн.,5
2026-05-01,18,FF,1,1,24,вых/осн.,5
2026-05-01,18,K,2,2,24,вых/осн.,5
2026-05-01,18,TS,1,1,24,вых/осн.,5
2026-05-01,19,BVR,1,1,19,вых/осн.,5
2026-05-01,19,C,1,1,19,вых/осн.,5
2026-05-01,19,FF,1,1,19,вых/осн.,5
2026-05-01,19,K,2,2,19,вых/осн.,5
2026-05-01,19,TS,1,1,19,вых/осн.,5
2026-05-01,20,BVR,1,1,22,вых/осн.,5
2026-05-01,20,C,1,1,22,вых/осн.,5
2026-05-01,20,FF,1,1,22,вых/осн.,5
2026-05-01,20,K,2,2,22,вых/осн.,5
2026-05-01,20,TS,1,1,22,вых/осн.,5
2026-05-01,21,BVR,1,1,71,вых/осн.,5
2026-05-01,21,C,3,3,71,вых/осн.,5
2026-05-01,21,FF,1,1,71,вых/осн.,5
2026-05-01,21,K,4,4,71,вых/осн.,5
2026-05-01,21,TS,1,1,71,вых/осн.,5
2026-05-01,22,BVR,1,1,73,вых/осн.,5
2026-05-01,22,C,3,3,73,вых/осн.,5
2026-05-01,22,FF,1,1,73,вых/осн.,5
2026-05-01,22,K,4,4,73,вых/осн.,5
2026-05-01,22,TS,1,1,73,вых/осн.,5
2026-05-02,7,BVR,1,1,74,вых/утр.,6
2026-05-02,7,C,2,2,74,вых/утр.,6
2026-05-02,7,FF,1,1,74,вых/утр.,6
2026-05-02,7,K,3,3,74,вых/утр.,6
2026-05-02,7,TS,1,1,74,вых/утр.,6
2026-05-02,8,BVR,1,1,56,вых/утр.,6
2026-05-02,8,C,2,2,56,вых/утр.,6
2026-05-02,8,FF,1,1,56,вых/утр.,6
2026-05-02,8,K,3,3,56,вых/утр.,6
2026-05-02,8,TS,1,1,56,вых/утр.,6
2026-05-02,9,BVR,1,1,25,вых/утр.,6
2026-05-02,9,C,1,1,25,вых/утр.,6
2026-05-02,9,FF,1,1,25,вых/утр.,6
2026-05-02,9,K,2,2,25,вых/утр.,6
2026-05-02,9,TS,1,1,25,вых/утр.,6
2026-05-02,10,BVR,1,1,20,вых/осн.,6
2026-05-02,10,C,1,1,20,вых/осн.,6
2026-05-02,10,FF,1,1,20,вых/осн.,6
2026-05-02,10,K,2,2,20,вых/осн.,6
2026-05-02,10,TS,1,1,20,вых/осн.,6
2026-05-02,11,BVR,1,1,25,вых/осн.,6
2026-05-02,11,C,1,1,25,вых/осн.,6
2026-05-02,11,FF,1,1,25,вых/осн.,6
2026-05-02,11,K,2,2,25,вых/осн.,6
2026-05-02,11,TS,1,1,25,вых/осн.,6
2026-05-02,12,BVR,1,1,72,вых/осн.,6
2026-05-02,12,C,3,3,72,вых/осн.,6
2026-05-02,12,FF,1,1,72,вых/осн.,6
2026-05-02,12,K,4,4,72,вых/осн.,6
2026-05-02,12,TS,1,1,72,вых/осн.,6
2026-05-02,13,BVR,1,1,73,вых/осн.,6
2026-05-02,13,C,3,3,73,вых/осн.,6
2026-05-02,13,FF,1,1,73,вых/осн.,6
2026-05-02,13,K,4,4,73,вых/осн.,6
2026-05-02,13,TS,1,1,73,вых/осн.,6
2026-05-02,14,BVR,1,1,74,вых/осн.,6
2026-05-02,14,C,3,3,74,вых/осн.,6
2026-05-02,14,FF,1,1,74,вых/осн.,6
2026-05-02,14,K,4,4,74,вых/осн.,6
2026-05-02,14,TS,1,1,74,вых/осн.,6
2026-05-02,15,BVR,1,1,74,вых/осн.,6
2026-05-02,15,C,3,3,74,вых/осн.,6
2026-05-02,15,FF,1,1,74,вых/осн.,6
2026-05-02,15,K,4,4,74,вых/осн.,6
2026-05-02,15,TS,1,1,74,вых/осн.,6
2026-05-02,16,BVR,1,1,59,вых/осн.,6
2026-05-02,16,C,2,2,59,вых/осн.,6
2026-05-02,16,FF,1,1,59,вых/осн.,6
2026-05-02,16,K,3,3,59,вых/осн.,6
2026-05-02,16,TS,1,1,59,вых/осн.,6
2026-05-02,17,BVR,1,1,23,вых/осн.,6
2026-05-02,17,C,1,1,23,вых/осн.,6
2026-05-02,17,FF,1,1,23,вых/осн.,6
2026-05-02,17,K,2,2,23,вых/осн.,6
2026-05-02,17,TS,1,1,23,вых/осн.,6
2026-05-02,18,BVR,1,1,18,вых/осн.,6
2026-05-02,18,C,1,1,18,вых/осн.,6
2026-05-02,18,FF,1,1,18,вых/осн.,6
2026-05-02,18,K,2,2,18,вых/осн.,6
2026-05-02,18,TS,1,1,18,вых/осн.,6
2026-05-02,19,BVR,1,1,22,вых/осн.,6
2026-05-02,19,C,1,1,22,вых/осн.,6
2026-05-02,19,FF,1,1,22,вых/осн.,6
2026-05-02,19,K,2,2,22,вых/осн.,6
2026-05-02,19,TS,1,1,22,вых/осн.,6
2026-05-02,20,BVR,1,1,71,вых/осн.,6
2026-05-02,20,C,3,3,71,вых/осн.,6
2026-05-02,20,FF,1,1,71,вых/осн.,6
2026-05-02,20,K,4,4,71,вых/осн.,6
2026-05-02,20,TS,1,1,71,вых/осн.,6
2026-05-02,21,BVR,1,1,72,вых/осн.,6
2026-05-02,21,C,3,3,72,вых/осн.,6
2026-05-02,21,FF,1,1,72,вых/осн.,6
2026-05-02,21,K,4,4,72,вых/осн.,6
2026-05-02,21,TS,1,1,72,вых/осн.,6
2026-05-02,22,BVR,1,1,66,вых/осн.,6
2026-05-02,22,C,2,2,66,вых/осн.,6
2026-05-02,22,FF,1,1,66,вых/осн.,6
2026-05-02,22,K,4,4,66,вых/осн.,6
2026-05-02,22,TS,1,1,66,вых/осн.,6
2026-05-03,7,BVR,1,1,32,вых/утр.,7
2026-05-03,7,C,1,1,32,вых/утр.,7
2026-05-03,7,FF,1,1,32,вых/утр.,7
2026-05-03,7,K,2,2,32,вых/утр.,7
2026-05-03,7,TS,1,1,32,вых/утр.,7
2026-05-03,8,BVR,1,1,25,вых/утр.,7
2026-05-03,8,C,1,1,25,вых/утр.,7
2026-05-03,8,FF,1,1,25,вых/утр.,7
2026-05-03,8,K,2,2,25,вых/утр.,7
2026-05-03,8,TS,1,1,25,вых/утр.,7
2026-05-03,9,BVR,1,1,20,вых/утр.,7
2026-05-03,9,C,1,1,20,вых/утр.,7
2026-05-03,9,FF,1,1,20,вых/утр.,7
2026-05-03,9,K,2,2,20,вых/утр.,7
2026-05-03,9,TS,1,1,20,вых/утр.,7
2026-05-03,10,BVR,1,1,24,вых/осн.,7
2026-05-03,10,C,1,1,24,вых/осн.,7
2026-05-03,10,FF,1,1,24,вых/осн.,7
2026-05-03,10,K,2,2,24,вых/осн.,7
2026-05-03,10,TS,1,1,24,вых/осн.,7
2026-05-03,11,BVR,1,1,73,вых/осн.,7
2026-05-03,11,C,3,3,73,вых/осн.,7
2026-05-03,11,FF,1,1,73,вых/осн.,7
2026-05-03,11,K,4,4,73,вых/осн.,7
2026-05-03,11,TS,1,1,73,вых/осн.,7
2026-05-03,12,BVR,1,1,74,вых/осн.,7
2026-05-03,12,C,3,3,74,вых/осн.,7
2026-05-03,12,FF,1,1,74,вых/осн.,7
2026-05-03,12,K,4,4,74,вых/осн.,7
2026-05-03,12,TS,1,1,74,вых/осн.,7
2026-05-03,13,BVR,1,1,75,вых/осн.,7
2026-05-03,13,C,3,3,75,вых/осн.,7
2026-05-03,13,FF,1,1,75,вых/осн.,7
2026-05-03,13,K,4,4,75,вых/осн.,7
2026-05-03,13,TS,1,1,75,вых/осн.,7
2026-05-03,14,BVR,1,1,71,вых/осн.,7
2026-05-03,14,C,3,3,71,вых/осн.,7
2026-05-03,14,FF,1,1,71,вых/осн.,7
2026-05-03,14,K,4,4,71,вых/осн.,7
