ds,hour,station_key,required_labor,raw_reqlabor,guests_count,version,weekday
2026-04-28,12,TS,1,1,159,будни/осн.,2
2026-04-28,13,BVR,1,1,167,будни/осн.,2
2026-04-28,13,C,5,5,167,будни/осн.,2
2026-04-28,13,FF,1,1,167,будни/осн.,2
2026-04-28,13,K,7,7,167,будни/осн.,2
2026-04-28,13,TS,1,1,167,будни/осн.,2
2026-04-28,14,BVR,1,1,153,будни/осн.,2
2026-04-28,14,C,4,4,153,будни/осн.,2
2026-04-28,14,FF,1,1,153,будни/осн.,2
2026-04-28,14,K,6,6,153,будни/осн.,2
2026-04-28,14,TS,1,1,153,будни/осн.,2
2026-04-28,15,BVR,1,1,143,будни/осн.,2
2026-04-28,15,C,4,4,143,будни/осн.,2
2026-04-28,15,FF,1,1,143,будни/осн.,2
2026-04-28,15,K,6,6,143,будни/осн.,2
2026-04-28,15,TS,1,1,143,будни/осн.,2
2026-04-28,16,BVR,1,1,131,будни/осн.,2
2026-04-28,16,C,4,4,131,будни/осн.,2
2026-04-28,16,FF,1,1,131,будни/осн.,2
2026-04-28,16,K,5,5,131,будни/осн.,2
2026-04-28,16,TS,1,1,131,будни/осн.,2
2026-04-28,17,BVR,1,1,129,будни/осн.,2
2026-04-28,17,C,4,4,129,будни/осн.,2
2026-04-28,17,FF,1,1,129,будни/осн.,2
2026-04-28,17,K,5,5,129,будни/осн.,2
2026-04-28,17,TS,1,1,129,будни/осн.,2
2026-04-28,18,BVR,1,1,140,будни/осн.,2
2026-04-28,18,C,4,4,140,будни/осн.,2
2026-04-28,18,FF,1,1,140,будни/осн.,2
2026-04-28,18,K,6,6,140,будни/осн.,2
2026-04-28,18,TS,1,1,140,будни/осн.,2
2026-04-28,19,BVR,1,1,130,будни/осн.,2
2026-04-28,19,C,4,4,130,будни/осн.,2
2026-04-28,19,FF,1,1,130,будни/осн.,2
2026-04-28,19,K,5,5,130,будни/осн.,2
2026-04-28,19,TS,1,1,130,будни/осн.,2
2026-04-28,20,BVR,1,1,112,будни/осн.,2
2026-04-28,20,C,3,3,112,будни/осн.,2
2026-04-28,20,FF,1,1,112,будни/осн.,2
2026-04-28,20,K,5,5,112,будни/осн.,2
2026-04-28,20,TS,1,1,112,будни/осн.,2
2026-04-28,21,BVR,1,1,91,будни/осн.,2
2026-04-28,21,C,2,2,91,будни/осн.,2
2026-04-28,21,FF,1,1,91,будни/осн.,2
2026-04-28,21,K,5,5,91,будни/осн.,2
2026-04-28,21,TS,1,1,91,будни/осн.,2
2026-04-28,22,BVR,1,1,72,будни/осн.,2
2026-04-28,22,C,2,2,72,будни/осн.,2
2026-04-28,22,FF,1,1,72,будни/осн.,2
2026-04-28,22,K,5,5,72,будни/осн.,2
2026-04-28,22,TS,1,1,72,будни/осн.,2
2026-04-29,7,BVR,1,1,49,будни/утр.,3
2026-04-29,7,C,2,2,49,будни/утр.,3
2026-04-29,7,FF,1,1,49,будни/утр.,3
2026-04-29,7,K,3,3,49,будни/утр.,3
2026-04-29,7,TS,1,1,49,будни/утр.,3
2026-04-29,8,BVR,1,1,80,будни/утр.,3
2026-04-29,8,C,2,2,80,будни/утр.,3
2026-04-29,8,FF,1,1,80,будни/утр.,3
2026-04-29,8,K,4,4,80,будни/утр.,3
2026-04-29,8,TS,1,1,80,будни/утр.,3
2026-04-29,9,BVR,1,1,88,будни/утр.,3
2026-04-29,9,C,2,2,88,будни/утр.,3
2026-04-29,9,FF,1,1,88,будни/утр.,3
2026-04-29,9,K,5,5,88,будни/утр.,3
2026-04-29,9,TS,1,1,88,будни/утр.,3
2026-04-29,10,BVR,1,1,81,будни/осн.,3
2026-04-29,10,C,2,2,81,будни/осн.,3
2026-04-29,10,FF,1,1,81,будни/осн.,3
2026-04-29,10,K,5,5,81,будни/осн.,3
2026-04-29,10,TS,1,1,81,будни/осн.,3
2026-04-29,11,BVR,1,1,97,будни/осн.,3
2026-04-29,11,C,2,2,97,будни/осн.,3
2026-04-29,11,FF,1,1,97,будни/осн.,3
2026-04-29,11,K,5,5,97,будни/осн.,3
2026-04-29,11,TS,1,1,97,будни/осн.,3
2026-04-29,12,BVR,1,1,156,будни/осн.,3
2026-04-29,12,C,5,5,156,будни/осн.,3
2026-04-29,12,FF,1,1,156,будни/осн.,3
2026-04-29,12,K,6,6,156,будни/осн.,3
2026-04-29,12,TS,1,1,156,будни/осн.,3
2026-04-29,13,BVR,1,1,170,будни/осн.,3
2026-04-29,13,C,5,5,170,будни/осн.,3
2026-04-29,13,FF,1,1,170,будни/осн.,3
2026-04-29,13,K,7,7,170,будни/осн.,3
2026-04-29,13,TS,1,1,170,будни/осн.,3
2026-04-29,14,BVR,1,1,150,будни/осн.,3
2026-04-29,14,C,4,4,150,будни/осн.,3
2026-04-29,14,FF,1,1,150,будни/осн.,3
2026-04-29,14,K,6,6,150,будни/осн.,3
2026-04-29,14,TS,1,1,150,будни/осн.,3
2026-04-29,15,BVR,1,1,142,будни/осн.,3
2026-04-29,15,C,4,4,142,будни/осн.,3
2026-04-29,15,FF,1,1,142,будни/осн.,3
2026-04-29,15,K,6,6,142,будни/осн.,3
2026-04-29,15,TS,1,1,142,будни/осн.,3
2026-04-29,16,BVR,1,1,129,будни/осн.,3
2026-04-29,16,C,4,4,129,будни/осн.,3
2026-04-29,16,FF,1,1,129,будни/осн.,3
2026-04-29,16,K,5,5,129,будни/осн.,3
2026-04-29,16,TS,1,1,129,будни/осн.,3
2026-04-29,17,BVR,1,1,133,будни/осн.,3
2026-04-29,17,C,4,4,133,будни/осн.,3
2026-04-29,17,FF,1,1,133,будни/осн.,3
2026-04-29,17,K,6,6,133,будни/осн.,3
2026-04-29,17,TS,1,1,133,будни/осн.,3
2026-04-29,18,BVR,1,1,149,будни/осн.,3
2026-04-29,18,C,4,4,149,будни/осн.,3
2026-04-29,18,FF,1,1,149,будни/осн.,3
2026-04-29,18,K,6,6,149,будни/осн.,3
2026-04-29,18,TS,1,1,149,будни/осн.,3
2026-04-29,19,BVR,1,1,137,будни/осн.,3
2026-04-29,19,C,4,4,137,будни/осн.,3
2026-04-29,19,FF,1,1,137,будни/осн.,3
2026-04-29,19,K,6,6,137,будни/осн.,3
2026-04-29,19,TS,1,1,137,будни/осн.,3
2026-04-29,20,BVR,1,1,115,будни/осн.,3
2026-04-29,20,C,3,3,115,будни/осн.,3
2026-04-29,20,FF,1,1,115,будни/осн.,3
2026-04-29,20,K,5,5,115,будни/осн.,3
2026-04-29,20,TS,1,1,115,будни/осн.,3
2026-04-29,21,BVR,1,1,90,будни/осн.,3
2026-04-29,21,C,2,2,90,будни/осн.,3
2026-04-29,21,FF,1,1,90,будни/осн.,3
2026-04-29,21,K,5,5,90,будни/осн.,3
2026-04-29,21,TS,1,1,90,будни/осн.,3
2026-04-29,22,BVR,1,1,76,будни/осн.,3
2026-04-29,22,C,2,2,76,будни/осн.,3
2026-04-29,22,FF,1,1,76,будни/осн.,3
2026-04-29,22,K,5,5,76,будни/осн.,3
2026-04-29,22,TS,1,1,76,будни/осн.,3
2026-04-30,7,BVR,1,1,51,будни/утр.,4
2026-04-30,7,C,2,2,51,будни/утр.,4
2026-04-30,7,FF,1,1,51,будни/утр.,4
2026-04-30,7,K,3,3,51,будни/утр.,4
2026-04-30,7,TS,1,1,51,будни/утр.,4
2026-04-30,8,BVR,1,1,81,будни/утр.,4
2026-04-30,8,C,2,2,81,будни/утр.,4
2026-04-30,8,FF,1,1,81,будни/утр.,4
2026-04-30,8,K,4,4,81,будни/утр.,4
2026-04-30,8,TS,1,1,81,будни/утр.,4
2026-04-30,9,BVR,1,1,89,будни/утр.,4
2026-04-30,9,C,2,2,89,будни/утр.,4
2026-04-30,9,FF,1,1,89,будни/утр.,4
2026-04-30,9,K,5,5,89,будни/утр.,4
2026-04-30,9,TS,1,1,89,будни/утр.,4
2026-04-30,10,BVR,1,1,77,будни/осн.,4
2026-04-30,10,C,2,2,77,будни/осн.,4
2026-04-30,10,FF,1,1,77,будни/осн.,4
2026-04-30,10,K,5,5,77,будни/осн.,4
2026-04-30,10,TS,1,1,77,будни/осн.,4
2026-04-30,11,BVR,1,1,111,будни/осн.,4
2026-04-30,11,C,3,3,111,будни/осн.,4
2026-04-30,11,FF,1,1,111,будни/осн.,4
2026-04-30,11,K,5,5,111,будни/осн.,4
2026-04-30,11,TS,1,1,111,будни/осн.,4
2026-04-30,12,BVR,1,1,162,будни/осн.,4
2026-04-30,12,C,5,5,162,будни/осн.,4
2026-04-30,12,FF,1,1,162,будни/осн.,4
2026-04-30,12,K,7,7,162,будни/осн.,4
2026-04-30,12,TS,1,1,162,будни/осн.,4
2026-04-30,13,BVR,1,1,175,будни/осн.,4
2026-04-30,13,C,5,5,175,будни/осн.,4
2026-04-30,13,FF,1,1,175,будни/осн.,4
2026-04-30,13,K,7,7,175,будни/осн.,4
2026-04-30,13,TS,1,1,175,будни/осн.,4
2026-04-30,14,BVR,1,1,161,будни/осн.,4
2026-04-30,14,C,5,5,161,будни/осн.,4
2026-04-30,14,FF,1,1,161,будни/осн.,4
2026-04-30,14,K,7,7,161,будни/осн.,4
2026-04-30,14,TS,1,1,161,будни/осн.,4
2026-04-30,15,BVR,1,1,148,будни/осн.,4
2026-04-30,15,C,4,4,148,будни/осн.,4
2026-04-30,15,FF,1,1,148,будни/осн.,4
2026-04-30,15,K,6,6,148,будни/осн.,4
2026-04-30,15,TS,1,1,148,будни/осн.,4
2026-04-30,16,BVR,1,1,130,будни/осн.,4
2026-04-30,16,C,4,4,130,будни/осн.,4
2026-04-30,16,FF,1,1,130,будни/осн.,4
2026-04-30,16,K,5,5,130,будни/осн.,4
2026-04-30,16,TS,1,1,130,будни/осн.,4
2026-04-30,17,BVR,1,1,143,будни/осн.,4
2026-04-30,17,C,4,4,143,будни/осн.,4
2026-04-30,17,FF,1,1,143,будни/осн.,4
2026-04-30,17,K,6,6,143,будни/осн.,4
2026-04-30,17,TS,1,1,143,будни/осн.,4
2026-04-30,18,BVR,1,1,146,будни/осн.,4
2026-04-30,18,C,4,4,146,будни/осн.,4
2026-04-30,18,FF,1,1,146,будни/осн.,4
2026-04-30,18,K,6,6,146,будни/осн.,4
2026-04-30,18,TS,1,1,146,будни/осн.,4
2026-04-30,19,BVR,1,1,136,будни/осн.,4
2026-04-30,19,C,4,4,136,будни/осн.,4
2026-04-30,19,FF,1,1,136,будни/осн.,4
2026-04-30,19,K,6,6,136,будни/осн.,4
2026-04-30,19,TS,1,1,136,будни/осн.,4
2026-04-30,20,BVR,1,1,121,будни/осн.,4
2026-04-30,20,C,3,3,121,будни/осн.,4
2026-04-30,20,FF,1,1,121,будни/осн.,4
2026-04-30,20,K,5,5,121,будни/осн.,4
2026-04-30,20,TS,1,1,121,будни/осн.,4
2026-04-30,21,BVR,1,1,102,будни/осн.,4
2026-04-30,21,C,2,2,102,будни/осн.,4
2026-04-30,21,FF,1,1,102,будни/осн.,4
2026-04-30,21,K,5,5,102,будни/осн.,4
2026-04-30,21,TS,1,1,102,будни/осн.,4
2026-04-30,22,BVR,1,1,83,будни/осн.,4
2026-04-30,22,C,2,2,83,будни/осн.,4
2026-04-30,22,FF,1,1,83,будни/осн.,4
2026-04-30,22,K,5,5,83,будни/осн.,4
2026-04-30,22,TS,1,1,83,будни/осн.,4
2026-05-01,7,BVR,1,1,30,вых/утр.,5
2026-05-01,7,C,1,1,30,вых/утр.,5
2026-05-01,7,FF,1,1,30,вых/утр.,5
2026-05-01,7,K,2,2,30,вых/утр.,5
2026-05-01,7,TS,1,1,30,вых/утр.,5
2026-05-01,8,BVR,1,1,43,вых/утр.,5
2026-05-01,8,C,2,2,43,вых/утр.,5
2026-05-01,8,FF,1,1,43,вых/утр.,5
2026-05-01,8,K,2,2,43,вых/утр.,5
2026-05-01,8,TS,1,1,43,вых/утр.,5
2026-05-01,9,BVR,1,1,52,вых/утр.,5
2026-05-01,9,C,2,2,52,вых/утр.,5
2026-05-01,9,FF,1,1,52,вых/утр.,5
2026-05-01,9,K,2,2,52,вых/утр.,5
2026-05-01,9,TS,1,1,52,вых/утр.,5
2026-05-01,10,BVR,1,1,54,вых/осн.,5
2026-05-01,10,C,2,2,54,вых/осн.,5
2026-05-01,10,FF,1,1,54,вых/осн.,5
2026-05-01,10,K,3,3,54,вых/осн.,5
2026-05-01,10,TS,1,1,54,вых/осн.,5
2026-05-01,11,BVR,1,1,59,вых/осн.,5
2026-05-01,11,C,2,2,59,вых/осн.,5
2026-05-01,11,FF,1,1,59,вых/осн.,5
2026-05-01,11,K,3,3,59,вых/осн.,5
2026-05-01,11,TS,1,1,59,вых/осн.,5
2026-05-01,12,BVR,1,1,86,вых/осн.,5
2026-05-01,12,C,3,3,86,вых/осн.,5
2026-05-01,12,FF,1,1,86,вых/осн.,5
2026-05-01,12,K,5,5,86,вых/осн.,5
2026-05-01,12,TS,1,1,86,вых/осн.,5
2026-05-01,13,BVR,1,1,98,вых/осн.,5
2026-05-01,13,C,3,3,98,вых/осн.,5
2026-05-01,13,FF,1,1,98,вых/осн.,5
2026-05-01,13,K,5,5,98,вых/осн.,5
2026-05-01,13,TS,1,1,98,вых/осн.,5
2026-05-01,14,BVR,1,1,114,вых/осн.,5
2026-05-01,14,C,4,4,114,вых/осн.,5
2026-05-01,14,FF,1,1,114,вых/осн.,5
2026-05-01,14,K,6,6,114,вых/осн.,5
2026-05-01,14,TS,1,1,114,вых/осн.,5
2026-05-01,15,BVR,1,1,113,вых/осн.,5
2026-05-01,15,C,4,4,113,вых/осн.,5
2026-05-01,15,FF,1,1,113,вых/осн.,5
2026-05-01,15,K,6,6,113,вых/осн.,5
2026-05-01,15,TS,1,1,113,вых/осн.,5
2026-05-01,16,BVR,1,1,117,вых/осн.,5
2026-05-01,16,C,4,4,117,вых/осн.,5
2026-05-01,16,FF,1,1,117,вых/осн.,5
2026-05-01,16,K,6,6,117,вых/осн.,5
2026-05-01,16,TS,1,1,117,вых/осн.,5
2026-05-01,17,BVR,1,1,123,вых/осн.,5
2026-05-01,17,C,4,4,123,вых/осн.,5
2026-05-01,17,FF,1,1,123,вых/осн.,5
2026-05-01,17,K,6,6,123,вых/осн.,5
2026-05-01,17,TS,2,2,123,вых/осн.,5
2026-05-01,18,BVR,1,1,120,вых/осн.,5
2026-05-01,18,C,4,4,120,вых/осн.,5
2026-05-01,18,FF,1,1,120,вых/осн.,5
2026-05-01,18,K,6,6,120,вых/осн.,5
2026-05-01,18,TS,1,1,120,вых/осн.,5
2026-05-01,19,BVR,1,1,111,вых/осн.,5
2026-05-01,19,C,4,4,111,вых/осн.,5
2026-05-01,19,FF,1,1,111,вых/осн.,5
2026-05-01,19,K,5,5,111,вых/осн.,5
2026-05-01,19,TS,1,1,111,вых/осн.,5
2026-05-01,20,BVR,1,1,100,вых/осн.,5
2026-05-01,20,C,3,3,100,вых/осн.,5
2026-05-01,20,FF,1,1,100,вых/осн.,5
2026-05-01,20,K,5,5,100,вых/осн.,5
2026-05-01,20,TS,1,1,100,вых/осн.,5
2026-05-01,21,BVR,1,1,92,вых/осн.,5
2026-05-01,21,C,3,3,92,вых/осн.,5
2026-05-01,21,FF,1,1,92,вых/осн.,5
2026-05-01,21,K,5,5,92,вых/осн.,5
2026-05-01,21,TS,1,1,92,вых/осн.,5
2026-05-01,22,BVR,1,1,74,вых/осн.,5
2026-05-01,22,C,3,3,74,вых/осн.,5
2026-05-01,22,FF,1,1,74,вых/осн.,5
2026-05-01,22,K,4,4,74,вых/осн.,5
2026-05-01,22,TS,1,1,74,вых/осн.,5
2026-05-02,7,BVR,1,1,24,вых/утр.,6
2026-05-02,7,C,1,1,24,вых/утр.,6
2026-05-02,7,FF,1,1,24,вых/утр.,6
2026-05-02,7,K,2,2,24,вых/утр.,6
2026-05-02,7,TS,1,1,24,вых/утр.,6
2026-05-02,8,BVR,1,1,43,вых/утр.,6
2026-05-02,8,C,2,2,43,вых/утр.,6
2026-05-02,8,FF,1,1,43,вых/утр.,6
2026-05-02,8,K,2,2,43,вых/утр.,6
2026-05-02,8,TS,1,1,43,вых/утр.,6
2026-05-02,9,BVR,1,1,59,вых/утр.,6
2026-05-02,9,C,2,2,59,вых/утр.,6
2026-05-02,9,FF,1,1,59,вых/утр.,6
2026-05-02,9,K,3,3,59,вых/утр.,6
2026-05-02,9,TS,1,1,59,вых/утр.,6
2026-05-02,10,BVR,1,1,62,вых/осн.,6
2026-05-02,10,C,2,2,62,вых/осн.,6
2026-05-02,10,FF,1,1,62,вых/осн.,6
2026-05-02,10,K,3,3,62,вых/осн.,6
2026-05-02,10,TS,1,1,62,вых/осн.,6
2026-05-02,11,BVR,1,1,78,вых/осн.,6
2026-05-02,11,C,3,3,78,вых/осн.,6
2026-05-02,11,FF,1,1,78,вых/осн.,6
2026-05-02,11,K,4,4,78,вых/осн.,6
2026-05-02,11,TS,1,1,78,вых/осн.,6
2026-05-02,12,BVR,1,1,104,вых/осн.,6
2026-05-02,12,C,3,3,104,вых/осн.,6
2026-05-02,12,FF,1,1,104,вых/осн.,6
2026-05-02,12,K,5,5,104,вых/осн.,6
2026-05-02,12,TS,1,1,104,вых/осн.,6
2026-05-02,13,BVR,1,1,126,вых/осн.,6
2026-05-02,13,C,4,4,126,вых/осн.,6
2026-05-02,13,FF,1,1,126,вых/осн.,6
2026-05-02,13,K,6,6,126,вых/осн.,6
2026-05-02,13,TS,2,2,126,вых/осн.,6
2026-05-02,14,BVR,1,1,127,вых/осн.,6
2026-05-02,14,C,4,4,127,вых/осн.,6
2026-05-02,14,FF,1,1,127,вых/осн.,6
2026-05-02,14,K,6,6,127,вых/осн.,6
2026-05-02,14,TS,2,2,127,вых/осн.,6
2026-05-02,15,BVR,1,1,136,вых/осн.,6
2026-05-02,15,C,4,4,136,вых/осн.,6
2026-05-02,15,FF,1,1,136,вых/осн.,6
2026-05-02,15,K,7,7,136,вых/осн.,6
2026-05-02,15,TS,2,2,136,вых/осн.,6
2026-05-02,16,BVR,1,1,136,вых/осн.,6
2026-05-02,16,C,4,4,136,вых/осн.,6
2026-05-02,16,FF,1,1,136,вых/осн.,6
2026-05-02,16,K,7,7,136,вых/осн.,6
2026-05-02,16,TS,2,2,136,вых/осн.,6
2026-05-02,17,BVR,1,1,137,вых/осн.,6
2026-05-02,17,C,4,4,137,вых/осн.,6
2026-05-02,17,FF,1,1,137,вых/осн.,6
2026-05-02,17,K,7,7,137,вых/осн.,6
2026-05-02,17,TS,2,2,137,вых/осн.,6
2026-05-02,18,BVR,1,1,132,вых/осн.,6
2026-05-02,18,C,4,4,132,вых/осн.,6
2026-05-02,18,FF,1,1,132,вых/осн.,6
2026-05-02,18,K,6,6,132,вых/осн.,6
2026-05-02,18,TS,2,2,132,вых/осн.,6
2026-05-02,19,BVR,1,1,119,вых/осн.,6
2026-05-02,19,C,4,4,119,вых/осн.,6
2026-05-02,19,FF,1,1,119,вых/осн.,6
2026-05-02,19,K,6,6,119,вых/осн.,6
2026-05-02,19,TS,1,1,119,вых/осн.,6
2026-05-02,20,BVR,1,1,105,вых/осн.,6
2026-05-02,20,C,3,3,105,вых/осн.,6
2026-05-02,20,FF,1,1,105,вых/осн.,6
2026-05-02,20,K,5,5,105,вых/осн.,6
2026-05-02,20,TS,1,1,105,вых/осн.,6
2026-05-02,21,BVR,1,1,96,вых/осн.,6
2026-05-02,21,C,3,3,96,вых/осн.,6
2026-05-02,21,FF,1,1,96,вых/осн.,6
2026-05-02,21,K,5,5,96,вых/осн.,6
2026-05-02,21,TS,1,1,96,вых/осн.,6
2026-05-02,22,BVR,1,1,97,вых/осн.,6
2026-05-02,22,C,3,3,97,вых/осн.,6
2026-05-02,22,FF,1,1,97,вых/осн.,6
2026-05-02,22,K,5,5,97,вых/осн.,6
2026-05-02,22,TS,1,1,97,вых/осн.,6
2026-05-03,7,BVR,1,1,23,вых/утр.,7
2026-05-03,7,C,1,1,23,вых/утр.,7
2026-05-03,7,FF,1,1,23,вых/утр.,7
2026-05-03,7,K,2,2,23,вых/утр.,7
2026-05-03,7,TS,1,1,23,вых/утр.,7
2026-05-03,8,BVR,1,1,37,вых/утр.,7
2026-05-03,8,C,1,1,37,вых/утр.,7
2026-05-03,8,FF,1,1,37,вых/утр.,7
2026-05-03,8,K,2,2,37,вых/утр.,7
2026-05-03,8,TS,1,1,37,вых/утр.,7
2026-05-03,9,BVR,1,1,48,вых/утр.,7
2026-05-03,9,C,2,2,48,вых/утр.,7
2026-05-03,9,FF,1,1,48,вых/утр.,7
2026-05-03,9,K,2,2,48,вых/утр.,7
2026-05-03,9,TS,1,1,48,вых/утр.,7
2026-05-03,10,BVR,1,1,51,вых/осн.,7
2026-05-03,10,C,2,2,51,вых/осн.,7
2026-05-03,10,FF,1,1,51,вых/осн.,7
2026-05-03,10,K,3,3,51,вых/осн.,7
2026-05-03,10,TS,1,1,51,вых/осн.,7
2026-05-03,11,BVR,1,1,56,вых/осн.,7
2026-05-03,11,C,2,2,56,вых/осн.,7
2026-05-03,11,FF,1,1,56,вых/осн.,7
2026-05-03,11,K,3,3,56,вых/осн.,7
2026-05-03,11,TS,1,1,56,вых/осн.,7
2026-05-03,12,BVR,1,1,76,вых/осн.,7
2026-05-03,12,C,3,3,76,вых/осн.,7
2026-05-03,12,FF,1,1,76,вых/осн.,7
2026-05-03,12,K,4,4,76,вых/осн.,7
2026-05-03,12,TS,1,1,76,вых/осн.,7
2026-05-03,13,BVR,1,1,97,вых/осн.,7
2026-05-03,13,C,3,3,97,вых/осн.,7
2026-05-03,13,FF,1,1,97,вых/осн.,7
2026-05-03,13,K,5,5,97,вых/осн.,7
2026-05-03,13,TS,1,1,97,вых/осн.,7
2026-05-03,14,BVR,1,1,111,вых/осн.,7
2026-05-03,14,C,4,4,111,вых/осн.,7
2026-05-03,14,FF,1,1,111,вых/осн.,7
2026-05-03,14,K,5,5,111,вых/осн.,7
