ds,hour,station_key,guests_count,version,required,actual,diff,status
2026-04-27,19,BVR,119,будни/осн.,1,1,0,exact
2026-04-27,19,C,119,будни/осн.,3,3,0,exact
2026-04-27,19,FF,119,будни/осн.,1,1,0,exact
2026-04-27,19,K,119,будни/осн.,5,5,0,exact
2026-04-27,19,TS,119,будни/осн.,1,1,0,exact
2026-04-27,20,BVR,104,будни/осн.,1,1,0,exact
2026-04-27,20,C,104,будни/осн.,3,3,0,exact
2026-04-27,20,FF,104,будни/осн.,1,1,0,exact
2026-04-27,20,K,104,будни/осн.,5,5,0,exact
2026-04-27,20,TS,104,будни/осн.,1,1,0,exact
2026-04-27,21,BVR,87,будни/осн.,1,1,0,exact
2026-04-27,21,C,87,будни/осн.,2,2,0,exact
2026-04-27,21,FF,87,будни/осн.,1,1,0,exact
2026-04-27,21,K,87,будни/осн.,5,5,0,exact
2026-04-27,21,TS,87,будни/осн.,1,1,0,exact
2026-04-27,22,BVR,76,будни/осн.,1,1,0,exact
2026-04-27,22,C,76,будни/осн.,2,2,0,exact
2026-04-27,22,FF,76,будни/осн.,1,1,0,exact
2026-04-27,22,K,76,будни/осн.,5,5,0,exact
2026-04-27,22,TS,76,будни/осн.,1,1,0,exact
2026-04-28,7,BVR,45,будни/утр.,1,1,0,exact
2026-04-28,7,C,45,будни/утр.,2,2,0,exact
2026-04-28,7,FF,45,будни/утр.,1,1,0,exact
2026-04-28,7,K,45,будни/утр.,3,3,0,exact
2026-04-28,7,TS,45,будни/утр.,1,1,0,exact
2026-04-28,8,BVR,76,будни/утр.,1,1,0,exact
2026-04-28,8,C,76,будни/утр.,2,2,0,exact
2026-04-28,8,FF,76,будни/утр.,1,1,0,exact
2026-04-28,8,K,76,будни/утр.,4,4,0,exact
2026-04-28,8,TS,76,будни/утр.,1,1,0,exact
2026-04-28,9,BVR,86,будни/утр.,1,1,0,exact
2026-04-28,9,C,86,будни/утр.,2,2,0,exact
2026-04-28,9,FF,86,будни/утр.,1,1,0,exact
2026-04-28,9,K,86,будни/утр.,5,5,0,exact
2026-04-28,9,TS,86,будни/утр.,1,1,0,exact
2026-04-28,10,BVR,74,будни/осн.,1,1,0,exact
2026-04-28,10,C,74,будни/осн.,2,2,0,exact
2026-04-28,10,FF,74,будни/осн.,1,1,0,exact
2026-04-28,10,K,74,будни/осн.,5,5,0,exact
2026-04-28,10,TS,74,будни/осн.,1,1,0,exact
2026-04-28,11,BVR,103,будни/осн.,1,1,0,exact
2026-04-28,11,C,103,будни/осн.,3,3,0,exact
2026-04-28,11,FF,103,будни/осн.,1,1,0,exact
2026-04-28,11,K,103,будни/осн.,5,5,0,exact
2026-04-28,11,TS,103,будни/осн.,1,1,0,exact
2026-04-28,12,BVR,159,будни/осн.,1,1,0,exact
2026-04-28,12,C,159,будни/осн.,5,5,0,exact
2026-04-28,12,FF,159,будни/осн.,1,1,0,exact
2026-04-28,12,K,159,будни/осн.,7,7,0,exact
2026-04-28,12,TS,159,будни/осн.,1,1,0,exact
2026-04-28,13,BVR,167,будни/осн.,1,1,0,exact
2026-04-28,13,C,167,будни/осн.,5,5,0,exact
2026-04-28,13,FF,167,будни/осн.,1,1,0,exact
2026-04-28,13,K,167,будни/осн.,7,7,0,exact
2026-04-28,13,TS,167,будни/осн.,1,1,0,exact
2026-04-28,14,BVR,153,будни/осн.,1,1,0,exact
2026-04-28,14,C,153,будни/осн.,4,4,0,exact
2026-04-28,14,FF,153,будни/осн.,1,1,0,exact
2026-04-28,14,K,153,будни/осн.,6,6,0,exact
2026-04-28,14,TS,153,будни/осн.,1,1,0,exact
2026-04-28,15,BVR,143,будни/осн.,1,1,0,exact
2026-04-28,15,C,143,будни/осн.,4,4,0,exact
2026-04-28,15,FF,143,будни/осн.,1,1,0,exact
2026-04-28,15,K,143,будни/осн.,6,6,0,exact
2026-04-28,15,TS,143,будни/осн.,1,1,0,exact
2026-04-28,16,BVR,131,будни/осн.,1,1,0,exact
2026-04-28,16,C,131,будни/осн.,4,4,0,exact
2026-04-28,16,FF,131,будни/осн.,1,1,0,exact
2026-04-28,16,K,131,будни/осн.,5,5,0,exact
2026-04-28,16,TS,131,будни/осн.,1,1,0,exact
2026-04-28,17,BVR,129,будни/осн.,1,1,0,exact
2026-04-28,17,C,129,будни/осн.,4,4,0,exact
2026-04-28,17,FF,129,будни/осн.,1,1,0,exact
2026-04-28,17,K,129,будни/осн.,5,5,0,exact
2026-04-28,17,TS,129,будни/осн.,1,1,0,exact
2026-04-28,18,BVR,140,будни/осн.,1,1,0,exact
2026-04-28,18,C,140,будни/осн.,4,4,0,exact
2026-04-28,18,FF,140,будни/осн.,1,1,0,exact
2026-04-28,18,K,140,будни/осн.,6,6,0,exact
2026-04-28,18,TS,140,будни/осн.,1,1,0,exact
2026-04-28,19,BVR,130,будни/осн.,1,1,0,exact
2026-04-28,19,C,130,будни/осн.,4,4,0,exact
2026-04-28,19,FF,130,будни/осн.,1,1,0,exact
2026-04-28,19,K,130,будни/осн.,5,5,0,exact
2026-04-28,19,TS,130,будни/осн.,1,1,0,exact
2026-04-28,20,BVR,112,будни/осн.,1,1,0,exact
2026-04-28,20,C,112,будни/осн.,3,3,0,exact
2026-04-28,20,FF,112,будни/осн.,1,1,0,exact
2026-04-28,20,K,112,будни/осн.,5,5,0,exact
2026-04-28,20,TS,112,будни/осн.,1,1,0,exact
2026-04-28,21,BVR,91,будни/осн.,1,1,0,exact
2026-04-28,21,C,91,будни/осн.,2,2,0,exact
2026-04-28,21,FF,91,будни/осн.,1,1,0,exact
2026-04-28,21,K,91,будни/осн.,5,5,0,exact
2026-04-28,21,TS,91,будни/осн.,1,1,0,exact
2026-04-28,22,BVR,72,будни/осн.,1,1,0,exact
2026-04-28,22,C,72,будни/осн.,2,2,0,exact
2026-04-28,22,FF,72,будни/осн.,1,1,0,exact
2026-04-28,22,K,72,будни/осн.,5,5,0,exact
2026-04-28,22,TS,72,будни/осн.,1,1,0,exact
2026-04-29,7,BVR,49,будни/утр.,1,1,0,exact
2026-04-29,7,C,49,будни/утр.,2,2,0,exact
2026-04-29,7,FF,49,будни/утр.,1,1,0,exact
2026-04-29,7,K,49,будни/утр.,3,3,0,exact
2026-04-29,7,TS,49,будни/утр.,1,1,0,exact
2026-04-29,8,BVR,80,будни/утр.,1,1,0,exact
2026-04-29,8,C,80,будни/утр.,2,2,0,exact
2026-04-29,8,FF,80,будни/утр.,1,1,0,exact
2026-04-29,8,K,80,будни/утр.,4,4,0,exact
2026-04-29,8,TS,80,будни/утр.,1,1,0,exact
2026-04-29,9,BVR,88,будни/утр.,1,1,0,exact
2026-04-29,9,C,88,будни/утр.,2,2,0,exact
2026-04-29,9,FF,88,будни/утр.,1,1,0,exact
2026-04-29,9,K,88,будни/утр.,5,5,0,exact
2026-04-29,9,TS,88,будни/утр.,1,1,0,exact
2026-04-29,10,BVR,81,будни/осн.,1,1,0,exact
2026-04-29,10,C,81,будни/осн.,2,2,0,exact
2026-04-29,10,FF,81,будни/осн.,1,1,0,exact
2026-04-29,10,K,81,будни/осн.,5,5,0,exact
2026-04-29,10,TS,81,будни/осн.,1,1,0,exact
2026-04-29,11,BVR,97,будни/осн.,1,1,0,exact
2026-04-29,11,C,97,будни/осн.,2,2,0,exact
2026-04-29,11,FF,97,будни/осн.,1,1,0,exact
2026-04-29,11,K,97,будни/осн.,5,5,0,exact
2026-04-29,11,TS,97,будни/осн.,1,1,0,exact
2026-04-29,12,BVR,156,будни/осн.,1,1,0,exact
2026-04-29,12,C,156,будни/осн.,5,5,0,exact
2026-04-29,12,FF,156,будни/осн.,1,1,0,exact
2026-04-29,12,K,156,будни/осн.,6,6,0,exact
2026-04-29,12,TS,156,будни/осн.,1,1,0,exact
2026-04-29,13,BVR,170,будни/осн.,1,1,0,exact
2026-04-29,13,C,170,будни/осн.,5,5,0,exact
2026-04-29,13,FF,170,будни/осн.,1,1,0,exact
2026-04-29,13,K,170,будни/осн.,7,7,0,exact
2026-04-29,13,TS,170,будни/осн.,1,1,0,exact
2026-04-29,14,BVR,150,будни/осн.,1,1,0,exact
2026-04-29,14,C,150,будни/осн.,4,4,0,exact
2026-04-29,14,FF,150,будни/осн.,1,1,0,exact
2026-04-29,14,K,150,будни/осн.,6,6,0,exact
2026-04-29,14,TS,150,будни/осн.,1,1,0,exact
2026-04-29,15,BVR,142,будни/осн.,1,1,0,exact
2026-04-29,15,C,142,будни/осн.,4,4,0,exact
2026-04-29,15,FF,142,будни/осн.,1,1,0,exact
2026-04-29,15,K,142,будни/осн.,6,6,0,exact
2026-04-29,15,TS,142,будни/осн.,1,1,0,exact
2026-04-29,16,BVR,129,будни/осн.,1,1,0,exact
2026-04-29,16,C,129,будни/осн.,4,4,0,exact
2026-04-29,16,FF,129,будни/осн.,1,1,0,exact
2026-04-29,16,K,129,будни/осн.,5,5,0,exact
2026-04-29,16,TS,129,будни/осн.,1,1,0,exact
2026-04-29,17,BVR,133,будни/осн.,1,1,0,exact
2026-04-29,17,C,133,будни/осн.,4,4,0,exact
2026-04-29,17,FF,133,будни/осн.,1,1,0,exact
2026-04-29,17,K,133,будни/осн.,6,6,0,exact
2026-04-29,17,TS,133,будни/осн.,1,1,0,exact
2026-04-29,18,BVR,149,будни/осн.,1,1,0,exact
2026-04-29,18,C,149,будни/осн.,4,4,0,exact
2026-04-29,18,FF,149,будни/осн.,1,1,0,exact
2026-04-29,18,K,149,будни/осн.,6,6,0,exact
2026-04-29,18,TS,149,будни/осн.,1,1,0,exact
2026-04-29,19,BVR,137,будни/осн.,1,1,0,exact
2026-04-29,19,C,137,будни/осн.,4,4,0,exact
2026-04-29,19,FF,137,будни/осн.,1,1,0,exact
2026-04-29,19,K,137,будни/осн.,6,6,0,exact
2026-04-29,19,TS,137,будни/осн.,1,1,0,exact
2026-04-29,20,BVR,115,будни/осн.,1,1,0,exact
2026-04-29,20,C,115,будни/осн.,3,3,0,exact
2026-04-29,20,FF,115,будни/осн.,1,1,0,exact
2026-04-29,20,K,115,будни/осн.,5,5,0,exact
2026-04-29,20,TS,115,будни/осн.,1,1,0,exact
2026-04-29,21,BVR,90,будни/осн.,1,1,0,exact
2026-04-29,21,C,90,будни/осн.,2,2,0,exact
2026-04-29,21,FF,90,будни/осн.,1,1,0,exact
2026-04-29,21,K,90,будни/осн.,5,5,0,exact
2026-04-29,21,TS,90,будни/осн.,1,1,0,exact
2026-04-29,22,BVR,76,будни/осн.,1,1,0,exact
2026-04-29,22,C,76,будни/осн.,2,2,0,exact
2026-04-29,22,FF,76,будни/осн.,1,1,0,exact
2026-04-29,22,K,76,будни/осн.,5,5,0,exact
2026-04-29,22,TS,76,будни/осн.,1,1,0,exact
2026-04-30,7,BVR,51,будни/утр.,1,1,0,exact
2026-04-30,7,C,51,будни/утр.,2,2,0,exact
2026-04-30,7,FF,51,будни/утр.,1,1,0,exact
2026-04-30,7,K,51,будни/утр.,3,3,0,exact
2026-04-30,7,TS,51,будни/утр.,1,1,0,exact
2026-04-30,8,BVR,81,будни/утр.,1,1,0,exact
2026-04-30,8,C,81,будни/утр.,2,2,0,exact
2026-04-30,8,FF,81,будни/утр.,1,1,0,exact
2026-04-30,8,K,81,будни/утр.,4,4,0,exact
2026-04-30,8,TS,81,будни/утр.,1,1,0,exact
2026-04-30,9,BVR,89,будни/утр.,1,1,0,exact
2026-04-30,9,C,89,будни/утр.,2,2,0,exact
2026-04-30,9,FF,89,будни/утр.,1,1,0,exact
2026-04-30,9,K,89,будни/утр.,5,5,0,exact
2026-04-30,9,TS,89,будни/утр.,1,1,0,exact
2026-04-30,10,BVR,77,будни/осн.,1,1,0,exact
2026-04-30,10,C,77,будни/осн.,2,2,0,exact
2026-04-30,10,FF,77,будни/осн.,1,1,0,exact
2026-04-30,10,K,77,будни/осн.,5,5,0,exact
2026-04-30,10,TS,77,будни/осн.,1,1,0,exact
2026-04-30,11,BVR,111,будни/осн.,1,1,0,exact
2026-04-30,11,C,111,будни/осн.,3,3,0,exact
2026-04-30,11,FF,111,будни/осн.,1,1,0,exact
2026-04-30,11,K,111,будни/осн.,5,6,1,over
2026-04-30,11,TS,111,будни/осн.,1,1,0,exact
2026-04-30,12,BVR,162,будни/осн.,1,1,0,exact
2026-04-30,12,C,162,будни/осн.,5,5,0,exact
2026-04-30,12,FF,162,будни/осн.,1,1,0,exact
2026-04-30,12,K,162,будни/осн.,7,7,0,exact
2026-04-30,12,TS,162,будни/осн.,1,1,0,exact
2026-04-30,13,BVR,175,будни/осн.,1,1,0,exact
2026-04-30,13,C,175,будни/осн.,5,5,0,exact
2026-04-30,13,FF,175,будни/осн.,1,1,0,exact
2026-04-30,13,K,175,будни/осн.,7,7,0,exact
2026-04-30,13,TS,175,будни/осн.,1,1,0,exact
2026-04-30,14,BVR,161,будни/осн.,1,1,0,exact
2026-04-30,14,C,161,будни/осн.,5,5,0,exact
2026-04-30,14,FF,161,будни/осн.,1,1,0,exact
2026-04-30,14,K,161,будни/осн.,7,7,0,exact
2026-04-30,14,TS,161,будни/осн.,1,1,0,exact
2026-04-30,15,BVR,148,будни/осн.,1,1,0,exact
2026-04-30,15,C,148,будни/осн.,4,4,0,exact
2026-04-30,15,FF,148,будни/осн.,1,1,0,exact
2026-04-30,15,K,148,будни/осн.,6,6,0,exact
2026-04-30,15,TS,148,будни/осн.,1,1,0,exact
2026-04-30,16,BVR,130,будни/осн.,1,1,0,exact
2026-04-30,16,C,130,будни/осн.,4,4,0,exact
2026-04-30,16,FF,130,будни/осн.,1,1,0,exact
2026-04-30,16,K,130,будни/осн.,5,5,0,exact
2026-04-30,16,TS,130,будни/осн.,1,1,0,exact
2026-04-30,17,BVR,143,будни/осн.,1,1,0,exact
2026-04-30,17,C,143,будни/осн.,4,4,0,exact
2026-04-30,17,FF,143,будни/осн.,1,1,0,exact
2026-04-30,17,K,143,будни/осн.,6,6,0,exact
2026-04-30,17,TS,143,будни/осн.,1,1,0,exact
2026-04-30,18,BVR,146,будни/осн.,1,1,0,exact
2026-04-30,18,C,146,будни/осн.,4,5,1,over
2026-04-30,18,FF,146,будни/осн.,1,1,0,exact
2026-04-30,18,K,146,будни/осн.,6,6,0,exact
2026-04-30,18,TS,146,будни/осн.,1,1,0,exact
2026-04-30,19,BVR,136,будни/осн.,1,1,0,exact
2026-04-30,19,C,136,будни/осн.,4,4,0,exact
2026-04-30,19,FF,136,будни/осн.,1,1,0,exact
2026-04-30,19,K,136,будни/осн.,6,6,0,exact
2026-04-30,19,TS,136,будни/осн.,1,1,0,exact
2026-04-30,20,BVR,121,будни/осн.,1,1,0,exact
2026-04-30,20,C,121,будни/осн.,3,3,0,exact
2026-04-30,20,FF,121,будни/осн.,1,1,0,exact
2026-04-30,20,K,121,будни/осн.,5,5,0,exact
2026-04-30,20,TS,121,будни/осн.,1,1,0,exact
2026-04-30,21,BVR,102,будни/осн.,1,1,0,exact
2026-04-30,21,C,102,будни/осн.,2,2,0,exact
2026-04-30,21,FF,102,будни/осн.,1,1,0,exact
2026-04-30,21,K,102,будни/осн.,5,5,0,exact
2026-04-30,21,TS,102,будни/осн.,1,1,0,exact
2026-04-30,22,BVR,83,будни/осн.,1,1,0,exact
2026-04-30,22,C,83,будни/осн.,2,2,0,exact
2026-04-30,22,FF,83,будни/осн.,1,1,0,exact
2026-04-30,22,K,83,будни/осн.,5,5,0,exact
2026-04-30,22,TS,83,будни/осн.,1,1,0,exact
2026-05-01,7,BVR,30,вых/утр.,1,1,0,exact
2026-05-01,7,C,30,вых/утр.,1,1,0,exact
2026-05-01,7,FF,30,вых/утр.,1,1,0,exact
2026-05-01,7,K,30,вых/утр.,2,2,0,exact
2026-05-01,7,TS,30,вых/утр.,1,1,0,exact
2026-05-01,8,BVR,43,вых/утр.,1,1,0,exact
2026-05-01,8,C,43,вых/утр.,2,2,0,exact
2026-05-01,8,FF,43,вых/утр.,1,1,0,exact
2026-05-01,8,K,43,вых/утр.,2,2,0,exact
2026-05-01,8,TS,43,вых/утр.,1,1,0,exact
2026-05-01,9,BVR,52,вых/утр.,1,1,0,exact
2026-05-01,9,C,52,вых/утр.,2,2,0,exact
2026-05-01,9,FF,52,вых/утр.,1,1,0,exact
2026-05-01,9,K,52,вых/утр.,2,2,0,exact
2026-05-01,9,TS,52,вых/утр.,1,1,0,exact
2026-05-01,10,BVR,54,вых/осн.,1,1,0,exact
2026-05-01,10,C,54,вых/осн.,2,2,0,exact
2026-05-01,10,FF,54,вых/осн.,1,1,0,exact
2026-05-01,10,K,54,вых/осн.,3,3,0,exact
2026-05-01,10,TS,54,вых/осн.,1,1,0,exact
2026-05-01,11,BVR,59,вых/осн.,1,1,0,exact
2026-05-01,11,C,59,вых/осн.,2,2,0,exact
2026-05-01,11,FF,59,вых/осн.,1,1,0,exact
2026-05-01,11,K,59,вых/осн.,3,3,0,exact
2026-05-01,11,TS,59,вых/осн.,1,1,0,exact
2026-05-01,12,BVR,86,вых/осн.,1,1,0,exact
2026-05-01,12,C,86,вых/осн.,3,3,0,exact
2026-05-01,12,FF,86,вых/осн.,1,1,0,exact
2026-05-01,12,K,86,вых/осн.,5,5,0,exact
2026-05-01,12,TS,86,вых/осн.,1,1,0,exact
2026-05-01,13,BVR,98,вых/осн.,1,1,0,exact
2026-05-01,13,C,98,вых/осн.,3,3,0,exact
2026-05-01,13,FF,98,вых/осн.,1,1,0,exact
2026-05-01,13,K,98,вых/осн.,5,5,0,exact
2026-05-01,13,TS,98,вых/осн.,1,1,0,exact
2026-05-01,14,BVR,114,вых/осн.,1,1,0,exact
2026-05-01,14,C,114,вых/осн.,4,4,0,exact
2026-05-01,14,FF,114,вых/осн.,1,1,0,exact
2026-05-01,14,K,114,вых/осн.,6,6,0,exact
2026-05-01,14,TS,114,вых/осн.,1,1,0,exact
2026-05-01,15,BVR,113,вых/осн.,1,1,0,exact
2026-05-01,15,C,113,вых/осн.,4,4,0,exact
2026-05-01,15,FF,113,вых/осн.,1,1,0,exact
2026-05-01,15,K,113,вых/осн.,6,6,0,exact
2026-05-01,15,TS,113,вых/осн.,1,1,0,exact
2026-05-01,16,BVR,117,вых/осн.,1,1,0,exact
2026-05-01,16,C,117,вых/осн.,4,4,0,exact
2026-05-01,16,FF,117,вых/осн.,1,1,0,exact
2026-05-01,16,K,117,вых/осн.,6,6,0,exact
2026-05-01,16,TS,117,вых/осн.,1,1,0,exact
2026-05-01,17,BVR,123,вых/осн.,1,1,0,exact
2026-05-01,17,C,123,вых/осн.,4,4,0,exact
2026-05-01,17,FF,123,вых/осн.,1,1,0,exact
2026-05-01,17,K,123,вых/осн.,6,6,0,exact
2026-05-01,17,TS,123,вых/осн.,2,2,0,exact
2026-05-01,18,BVR,120,вых/осн.,1,1,0,exact
2026-05-01,18,C,120,вых/осн.,4,4,0,exact
2026-05-01,18,FF,120,вых/осн.,1,1,0,exact
2026-05-01,18,K,120,вых/осн.,6,6,0,exact
2026-05-01,18,TS,120,вых/осн.,1,1,0,exact
2026-05-01,19,BVR,111,вых/осн.,1,1,0,exact
2026-05-01,19,C,111,вых/осн.,4,4,0,exact
2026-05-01,19,FF,111,вых/осн.,1,1,0,exact
2026-05-01,19,K,111,вых/осн.,5,5,0,exact
2026-05-01,19,TS,111,вых/осн.,1,1,0,exact
2026-05-01,20,BVR,100,вых/осн.,1,1,0,exact
2026-05-01,20,C,100,вых/осн.,3,3,0,exact
2026-05-01,20,FF,100,вых/осн.,1,2,1,over
2026-05-01,20,K,100,вых/осн.,5,5,0,exact
2026-05-01,20,TS,100,вых/осн.,1,1,0,exact
2026-05-01,21,BVR,92,вых/осн.,1,1,0,exact
2026-05-01,21,C,92,вых/осн.,3,3,0,exact
2026-05-01,21,FF,92,вых/осн.,1,2,1,over
2026-05-01,21,K,92,вых/осн.,5,5,0,exact
2026-05-01,21,TS,92,вых/осн.,1,1,0,exact
2026-05-01,22,BVR,74,вых/осн.,1,1,0,exact
2026-05-01,22,C,74,вых/осн.,3,3,0,exact
2026-05-01,22,FF,74,вых/осн.,1,1,0,exact
2026-05-01,22,K,74,вых/осн.,4,4,0,exact
2026-05-01,22,TS,74,вых/осн.,1,1,0,exact
2026-05-02,7,BVR,24,вых/утр.,1,1,0,exact
2026-05-02,7,C,24,вых/утр.,1,1,0,exact
2026-05-02,7,FF,24,вых/утр.,1,1,0,exact
2026-05-02,7,K,24,вых/утр.,2,2,0,exact
2026-05-02,7,TS,24,вых/утр.,1,1,0,exact
2026-05-02,8,BVR,43,вых/утр.,1,1,0,exact
2026-05-02,8,C,43,вых/утр.,2,2,0,exact
2026-05-02,8,FF,43,вых/утр.,1,1,0,exact
2026-05-02,8,K,43,вых/утр.,2,2,0,exact
2026-05-02,8,TS,43,вых/утр.,1,1,0,exact
2026-05-02,9,BVR,59,вых/утр.,1,1,0,exact
2026-05-02,9,C,59,вых/утр.,2,2,0,exact
2026-05-02,9,FF,59,вых/утр.,1,2,1,over
2026-05-02,9,K,59,вых/утр.,3,3,0,exact
2026-05-02,9,TS,59,вых/утр.,1,1,0,exact
2026-05-02,10,BVR,62,вых/осн.,1,1,0,exact
2026-05-02,10,C,62,вых/осн.,2,2,0,exact
2026-05-02,10,FF,62,вых/осн.,1,1,0,exact
2026-05-02,10,K,62,вых/осн.,3,3,0,exact
2026-05-02,10,TS,62,вых/осн.,1,1,0,exact
2026-05-02,11,BVR,78,вых/осн.,1,1,0,exact
2026-05-02,11,C,78,вых/осн.,3,3,0,exact
2026-05-02,11,FF,78,вых/осн.,1,1,0,exact
2026-05-02,11,K,78,вых/осн.,4,4,0,exact
2026-05-02,11,TS,78,вых/осн.,1,1,0,exact
2026-05-02,12,BVR,104,вых/осн.,1,1,0,exact
2026-05-02,12,C,104,вых/осн.,3,3,0,exact
2026-05-02,12,FF,104,вых/осн.,1,1,0,exact
2026-05-02,12,K,104,вых/осн.,5,5,0,exact
2026-05-02,12,TS,104,вых/осн.,1,1,0,exact
2026-05-02,13,BVR,126,вых/осн.,1,1,0,exact
2026-05-02,13,C,126,вых/осн.,4,4,0,exact
2026-05-02,13,FF,126,вых/осн.,1,1,0,exact
2026-05-02,13,K,126,вых/осн.,6,6,0,exact
2026-05-02,13,TS,126,вых/осн.,2,2,0,exact
2026-05-02,14,BVR,127,вых/осн.,1,1,0,exact
2026-05-02,14,C,127,вых/осн.,4,4,0,exact
2026-05-02,14,FF,127,вых/осн.,1,1,0,exact
2026-05-02,14,K,127,вых/осн.,6,6,0,exact
2026-05-02,14,TS,127,вых/осн.,2,2,0,exact
2026-05-02,15,BVR,136,вых/осн.,1,1,0,exact
2026-05-02,15,C,136,вых/осн.,4,4,0,exact
2026-05-02,15,FF,136,вых/осн.,1,1,0,exact
2026-05-02,15,K,136,вых/осн.,7,7,0,exact
2026-05-02,15,TS,136,вых/осн.,2,2,0,exact
2026-05-02,16,BVR,136,вых/осн.,1,1,0,exact
2026-05-02,16,C,136,вых/осн.,4,4,0,exact
2026-05-02,16,FF,136,вых/осн.,1,1,0,exact
2026-05-02,16,K,136,вых/осн.,7,7,0,exact
2026-05-02,16,TS,136,вых/осн.,2,2,0,exact
2026-05-02,17,BVR,137,вых/осн.,1,1,0,exact
2026-05-02,17,C,137,вых/осн.,4,4,0,exact
2026-05-02,17,FF,137,вых/осн.,1,1,0,exact
2026-05-02,17,K,137,вых/осн.,7,7,0,exact
2026-05-02,17,TS,137,вых/осн.,2,2,0,exact
2026-05-02,18,BVR,132,вых/осн.,1,1,0,exact
2026-05-02,18,C,132,вых/осн.,4,4,0,exact
2026-05-02,18,FF,132,вых/осн.,1,1,0,exact
2026-05-02,18,K,132,вых/осн.,6,6,0,exact
2026-05-02,18,TS,132,вых/осн.,2,2,0,exact
2026-05-02,19,BVR,119,вых/осн.,1,1,0,exact
2026-05-02,19,C,119,вых/осн.,4,4,0,exact
2026-05-02,19,FF,119,вых/осн.,1,1,0,exact
2026-05-02,19,K,119,вых/осн.,6,6,0,exact
2026-05-02,19,TS,119,вых/осн.,1,1,0,exact
2026-05-02,20,BVR,105,вых/осн.,1,1,0,exact
2026-05-02,20,C,105,вых/осн.,3,4,1,over
2026-05-02,20,FF,105,вых/осн.,1,1,0,exact
