ds,hour,station_key,guests_count,version,required,actual,diff,status
2026-04-28,7,BVR,65,будни/утр.,1,1,0,exact
2026-04-28,7,C,65,будни/утр.,2,2,0,exact
2026-04-28,7,FF,65,будни/утр.,1,1,0,exact
2026-04-28,7,K,65,будни/утр.,3,3,0,exact
2026-04-28,7,TS,65,будни/утр.,1,1,0,exact
2026-04-28,8,BVR,68,будни/утр.,1,1,0,exact
2026-04-28,8,C,68,будни/утр.,2,2,0,exact
2026-04-28,8,FF,68,будни/утр.,1,1,0,exact
2026-04-28,8,K,68,будни/утр.,4,4,0,exact
2026-04-28,8,TS,68,будни/утр.,1,1,0,exact
2026-04-28,9,BVR,70,будни/утр.,1,1,0,exact
2026-04-28,9,C,70,будни/утр.,2,2,0,exact
2026-04-28,9,FF,70,будни/утр.,1,1,0,exact
2026-04-28,9,K,70,будни/утр.,4,4,0,exact
2026-04-28,9,TS,70,будни/утр.,1,1,0,exact
2026-04-28,10,BVR,72,будни/осн.,1,1,0,exact
2026-04-28,10,C,72,будни/осн.,2,2,0,exact
2026-04-28,10,FF,72,будни/осн.,1,1,0,exact
2026-04-28,10,K,72,будни/осн.,5,5,0,exact
2026-04-28,10,TS,72,будни/осн.,1,1,0,exact
2026-04-28,11,BVR,79,будни/осн.,1,1,0,exact
2026-04-28,11,C,79,будни/осн.,2,2,0,exact
2026-04-28,11,FF,79,будни/осн.,1,1,0,exact
2026-04-28,11,K,79,будни/осн.,5,5,0,exact
2026-04-28,11,TS,79,будни/осн.,1,1,0,exact
2026-04-28,12,BVR,34,будни/осн.,1,1,0,exact
2026-04-28,12,C,34,будни/осн.,1,1,0,exact
2026-04-28,12,FF,34,будни/осн.,1,1,0,exact
2026-04-28,12,K,34,будни/осн.,2,2,0,exact
2026-04-28,12,TS,34,будни/осн.,1,1,0,exact
2026-04-28,13,BVR,26,будни/осн.,1,1,0,exact
2026-04-28,13,C,26,будни/осн.,1,1,0,exact
2026-04-28,13,FF,26,будни/осн.,1,1,0,exact
2026-04-28,13,K,26,будни/осн.,2,2,0,exact
2026-04-28,13,TS,26,будни/осн.,1,1,0,exact
2026-04-28,14,BVR,21,будни/осн.,1,1,0,exact
2026-04-28,14,C,21,будни/осн.,1,1,0,exact
2026-04-28,14,FF,21,будни/осн.,1,1,0,exact
2026-04-28,14,K,21,будни/осн.,2,2,0,exact
2026-04-28,14,TS,21,будни/осн.,1,1,0,exact
2026-04-28,15,BVR,64,будни/осн.,1,1,0,exact
2026-04-28,15,C,64,будни/осн.,2,2,0,exact
2026-04-28,15,FF,64,будни/осн.,1,1,0,exact
2026-04-28,15,K,64,будни/осн.,4,4,0,exact
2026-04-28,15,TS,64,будни/осн.,1,1,0,exact
2026-04-28,16,BVR,68,будни/осн.,1,1,0,exact
2026-04-28,16,C,68,будни/осн.,2,2,0,exact
2026-04-28,16,FF,68,будни/осн.,1,1,0,exact
2026-04-28,16,K,68,будни/осн.,4,4,0,exact
2026-04-28,16,TS,68,будни/осн.,1,1,0,exact
2026-04-28,17,BVR,70,будни/осн.,1,1,0,exact
2026-04-28,17,C,70,будни/осн.,2,2,0,exact
2026-04-28,17,FF,70,будни/осн.,1,1,0,exact
2026-04-28,17,K,70,будни/осн.,4,4,0,exact
2026-04-28,17,TS,70,будни/осн.,1,1,0,exact
2026-04-28,18,BVR,72,будни/осн.,1,1,0,exact
2026-04-28,18,C,72,будни/осн.,2,2,0,exact
2026-04-28,18,FF,72,будни/осн.,1,1,0,exact
2026-04-28,18,K,72,будни/осн.,5,5,0,exact
2026-04-28,18,TS,72,будни/осн.,1,1,0,exact
2026-04-28,19,BVR,78,будни/осн.,1,1,0,exact
2026-04-28,19,C,78,будни/осн.,2,2,0,exact
2026-04-28,19,FF,78,будни/осн.,1,1,0,exact
2026-04-28,19,K,78,будни/осн.,5,5,0,exact
2026-04-28,19,TS,78,будни/осн.,1,1,0,exact
2026-04-28,20,BVR,33,будни/осн.,1,1,0,exact
2026-04-28,20,C,33,будни/осн.,1,1,0,exact
2026-04-28,20,FF,33,будни/осн.,1,1,0,exact
2026-04-28,20,K,33,будни/осн.,2,2,0,exact
2026-04-28,20,TS,33,будни/осн.,1,1,0,exact
2026-04-28,21,BVR,26,будни/осн.,1,1,0,exact
2026-04-28,21,C,26,будни/осн.,1,1,0,exact
2026-04-28,21,FF,26,будни/осн.,1,1,0,exact
2026-04-28,21,K,26,будни/осн.,2,2,0,exact
2026-04-28,21,TS,26,будни/осн.,1,1,0,exact
2026-04-28,22,BVR,21,будни/осн.,1,1,0,exact
2026-04-28,22,C,21,будни/осн.,1,1,0,exact
2026-04-28,22,FF,21,будни/осн.,1,1,0,exact
2026-04-28,22,K,21,будни/осн.,2,2,0,exact
2026-04-28,22,TS,21,будни/осн.,1,1,0,exact
2026-04-29,7,BVR,69,будни/утр.,1,1,0,exact
2026-04-29,7,C,69,будни/утр.,2,2,0,exact
2026-04-29,7,FF,69,будни/утр.,1,1,0,exact
2026-04-29,7,K,69,будни/утр.,4,4,0,exact
2026-04-29,7,TS,69,будни/утр.,1,1,0,exact
2026-04-29,8,BVR,71,будни/утр.,1,1,0,exact
2026-04-29,8,C,71,будни/утр.,2,2,0,exact
2026-04-29,8,FF,71,будни/утр.,1,1,0,exact
2026-04-29,8,K,71,будни/утр.,4,4,0,exact
2026-04-29,8,TS,71,будни/утр.,1,1,0,exact
2026-04-29,9,BVR,73,будни/утр.,1,1,0,exact
2026-04-29,9,C,73,будни/утр.,2,2,0,exact
2026-04-29,9,FF,73,будни/утр.,1,1,0,exact
2026-04-29,9,K,73,будни/утр.,4,4,0,exact
2026-04-29,9,TS,73,будни/утр.,1,1,0,exact
2026-04-29,10,BVR,77,будни/осн.,1,1,0,exact
2026-04-29,10,C,77,будни/осн.,2,2,0,exact
2026-04-29,10,FF,77,будни/осн.,1,1,0,exact
2026-04-29,10,K,77,будни/осн.,5,5,0,exact
2026-04-29,10,TS,77,будни/осн.,1,1,0,exact
2026-04-29,11,BVR,33,будни/осн.,1,1,0,exact
2026-04-29,11,C,33,будни/осн.,1,1,0,exact
2026-04-29,11,FF,33,будни/осн.,1,1,0,exact
2026-04-29,11,K,33,будни/осн.,2,2,0,exact
2026-04-29,11,TS,33,будни/осн.,1,1,0,exact
2026-04-29,12,BVR,26,будни/осн.,1,1,0,exact
2026-04-29,12,C,26,будни/осн.,1,1,0,exact
2026-04-29,12,FF,26,будни/осн.,1,1,0,exact
2026-04-29,12,K,26,будни/осн.,2,2,0,exact
2026-04-29,12,TS,26,будни/осн.,1,1,0,exact
2026-04-29,13,BVR,21,будни/осн.,1,1,0,exact
2026-04-29,13,C,21,будни/осн.,1,1,0,exact
2026-04-29,13,FF,21,будни/осн.,1,1,0,exact
2026-04-29,13,K,21,будни/осн.,2,2,0,exact
2026-04-29,13,TS,21,будни/осн.,1,1,0,exact
2026-04-29,14,BVR,66,будни/осн.,1,1,0,exact
2026-04-29,14,C,66,будни/осн.,2,2,0,exact
2026-04-29,14,FF,66,будни/осн.,1,1,0,exact
2026-04-29,14,K,66,будни/осн.,4,4,0,exact
2026-04-29,14,TS,66,будни/осн.,1,1,0,exact
2026-04-29,15,BVR,68,будни/осн.,1,1,0,exact
2026-04-29,15,C,68,будни/осн.,2,2,0,exact
2026-04-29,15,FF,68,будни/осн.,1,1,0,exact
2026-04-29,15,K,68,будни/осн.,4,4,0,exact
2026-04-29,15,TS,68,будни/осн.,1,1,0,exact
2026-04-29,16,BVR,70,будни/осн.,1,1,0,exact
2026-04-29,16,C,70,будни/осн.,2,2,0,exact
2026-04-29,16,FF,70,будни/осн.,1,1,0,exact
2026-04-29,16,K,70,будни/осн.,4,4,0,exact
2026-04-29,16,TS,70,будни/осн.,1,1,0,exact
2026-04-29,17,BVR,72,будни/осн.,1,1,0,exact
2026-04-29,17,C,72,будни/осн.,2,2,0,exact
2026-04-29,17,FF,72,будни/осн.,1,1,0,exact
2026-04-29,17,K,72,будни/осн.,5,5,0,exact
2026-04-29,17,TS,72,будни/осн.,1,1,0,exact
2026-04-29,18,BVR,78,будни/осн.,1,1,0,exact
2026-04-29,18,C,78,будни/осн.,2,2,0,exact
2026-04-29,18,FF,78,будни/осн.,1,1,0,exact
2026-04-29,18,K,78,будни/осн.,5,5,0,exact
2026-04-29,18,TS,78,будни/осн.,1,1,0,exact
2026-04-29,19,BVR,33,будни/осн.,1,1,0,exact
2026-04-29,19,C,33,будни/осн.,1,1,0,exact
2026-04-29,19,FF,33,будни/осн.,1,1,0,exact
2026-04-29,19,K,33,будни/осн.,2,2,0,exact
2026-04-29,19,TS,33,будни/осн.,1,1,0,exact
2026-04-29,20,BVR,25,будни/осн.,1,1,0,exact
2026-04-29,20,C,25,будни/осн.,1,2,1,over
2026-04-29,20,FF,25,будни/осн.,1,1,0,exact
2026-04-29,20,K,25,будни/осн.,2,4,2,over
2026-04-29,20,TS,25,будни/осн.,1,1,0,exact
2026-04-29,21,BVR,20,будни/осн.,1,1,0,exact
2026-04-29,21,C,20,будни/осн.,1,2,1,over
2026-04-29,21,FF,20,будни/осн.,1,1,0,exact
2026-04-29,21,K,20,будни/осн.,2,4,2,over
2026-04-29,21,TS,20,будни/осн.,1,1,0,exact
2026-04-29,22,BVR,65,будни/осн.,1,1,0,exact
2026-04-29,22,C,65,будни/осн.,2,2,0,exact
2026-04-29,22,FF,65,будни/осн.,1,1,0,exact
2026-04-29,22,K,65,будни/осн.,4,4,0,exact
2026-04-29,22,TS,65,будни/осн.,1,1,0,exact
2026-04-30,7,BVR,70,будни/утр.,1,1,0,exact
2026-04-30,7,C,70,будни/утр.,2,2,0,exact
2026-04-30,7,FF,70,будни/утр.,1,1,0,exact
2026-04-30,7,K,70,будни/утр.,4,4,0,exact
2026-04-30,7,TS,70,будни/утр.,1,1,0,exact
2026-04-30,8,BVR,73,будни/утр.,1,1,0,exact
2026-04-30,8,C,73,будни/утр.,2,2,0,exact
2026-04-30,8,FF,73,будни/утр.,1,1,0,exact
2026-04-30,8,K,73,будни/утр.,4,4,0,exact
2026-04-30,8,TS,73,будни/утр.,1,1,0,exact
2026-04-30,9,BVR,79,будни/утр.,1,1,0,exact
2026-04-30,9,C,79,будни/утр.,2,2,0,exact
2026-04-30,9,FF,79,будни/утр.,1,1,0,exact
2026-04-30,9,K,79,будни/утр.,4,4,0,exact
2026-04-30,9,TS,79,будни/утр.,1,1,0,exact
2026-04-30,10,BVR,34,будни/осн.,1,1,0,exact
2026-04-30,10,C,34,будни/осн.,1,1,0,exact
2026-04-30,10,FF,34,будни/осн.,1,1,0,exact
2026-04-30,10,K,34,будни/осн.,2,2,0,exact
2026-04-30,10,TS,34,будни/осн.,1,1,0,exact
2026-04-30,11,BVR,26,будни/осн.,1,1,0,exact
2026-04-30,11,C,26,будни/осн.,1,1,0,exact
2026-04-30,11,FF,26,будни/осн.,1,1,0,exact
2026-04-30,11,K,26,будни/осн.,2,2,0,exact
2026-04-30,11,TS,26,будни/осн.,1,1,0,exact
2026-04-30,12,BVR,21,будни/осн.,1,1,0,exact
2026-04-30,12,C,21,будни/осн.,1,1,0,exact
2026-04-30,12,FF,21,будни/осн.,1,1,0,exact
2026-04-30,12,K,21,будни/осн.,2,2,0,exact
2026-04-30,12,TS,21,будни/осн.,1,1,0,exact
2026-04-30,13,BVR,66,будни/осн.,1,1,0,exact
2026-04-30,13,C,66,будни/осн.,2,2,0,exact
2026-04-30,13,FF,66,будни/осн.,1,1,0,exact
2026-04-30,13,K,66,будни/осн.,4,4,0,exact
2026-04-30,13,TS,66,будни/осн.,1,1,0,exact
2026-04-30,14,BVR,70,будни/осн.,1,1,0,exact
2026-04-30,14,C,70,будни/осн.,2,2,0,exact
2026-04-30,14,FF,70,будни/осн.,1,1,0,exact
2026-04-30,14,K,70,будни/осн.,4,4,0,exact
2026-04-30,14,TS,70,будни/осн.,1,1,0,exact
2026-04-30,15,BVR,71,будни/осн.,1,1,0,exact
2026-04-30,15,C,71,будни/осн.,2,2,0,exact
2026-04-30,15,FF,71,будни/осн.,1,1,0,exact
2026-04-30,15,K,71,будни/осн.,5,5,0,exact
2026-04-30,15,TS,71,будни/осн.,1,1,0,exact
2026-04-30,16,BVR,73,будни/осн.,1,1,0,exact
2026-04-30,16,C,73,будни/осн.,2,2,0,exact
2026-04-30,16,FF,73,будни/осн.,1,1,0,exact
2026-04-30,16,K,73,будни/осн.,5,5,0,exact
2026-04-30,16,TS,73,будни/осн.,1,1,0,exact
2026-04-30,17,BVR,77,будни/осн.,1,1,0,exact
2026-04-30,17,C,77,будни/осн.,2,2,0,exact
2026-04-30,17,FF,77,будни/осн.,1,1,0,exact
2026-04-30,17,K,77,будни/осн.,5,5,0,exact
2026-04-30,17,TS,77,будни/осн.,1,1,0,exact
2026-04-30,18,BVR,33,будни/осн.,1,1,0,exact
2026-04-30,18,C,33,будни/осн.,1,2,1,over
2026-04-30,18,FF,33,будни/осн.,1,1,0,exact
2026-04-30,18,K,33,будни/осн.,2,2,0,exact
2026-04-30,18,TS,33,будни/осн.,1,1,0,exact
2026-04-30,19,BVR,26,будни/осн.,1,1,0,exact
2026-04-30,19,C,26,будни/осн.,1,1,0,exact
2026-04-30,19,FF,26,будни/осн.,1,1,0,exact
2026-04-30,19,K,26,будни/осн.,2,2,0,exact
2026-04-30,19,TS,26,будни/осн.,1,1,0,exact
2026-04-30,20,BVR,21,будни/осн.,1,1,0,exact
2026-04-30,20,C,21,будни/осн.,1,2,1,over
2026-04-30,20,FF,21,будни/осн.,1,1,0,exact
2026-04-30,20,K,21,будни/осн.,2,4,2,over
2026-04-30,20,TS,21,будни/осн.,1,1,0,exact
2026-04-30,21,BVR,65,будни/осн.,1,1,0,exact
2026-04-30,21,C,65,будни/осн.,2,2,0,exact
2026-04-30,21,FF,65,будни/осн.,1,1,0,exact
2026-04-30,21,K,65,будни/осн.,4,4,0,exact
2026-04-30,21,TS,65,будни/осн.,1,1,0,exact
2026-04-30,22,BVR,68,будни/осн.,1,1,0,exact
2026-04-30,22,C,68,будни/осн.,2,2,0,exact
2026-04-30,22,FF,68,будни/осн.,1,1,0,exact
2026-04-30,22,K,68,будни/осн.,4,4,0,exact
2026-04-30,22,TS,68,будни/осн.,1,1,0,exact
2026-05-01,7,BVR,72,вых/утр.,1,1,0,exact
2026-05-01,7,C,72,вых/утр.,2,2,0,exact
2026-05-01,7,FF,72,вых/утр.,1,1,0,exact
2026-05-01,7,K,72,вых/утр.,3,3,0,exact
2026-05-01,7,TS,72,вых/утр.,1,1,0,exact
2026-05-01,8,BVR,78,вых/утр.,1,1,0,exact
2026-05-01,8,C,78,вых/утр.,2,2,0,exact
2026-05-01,8,FF,78,вых/утр.,1,1,0,exact
2026-05-01,8,K,78,вых/утр.,4,4,0,exact
2026-05-01,8,TS,78,вых/утр.,1,1,0,exact
2026-05-01,9,BVR,33,вых/утр.,1,1,0,exact
2026-05-01,9,C,33,вых/утр.,1,2,1,over
2026-05-01,9,FF,33,вых/утр.,1,1,0,exact
2026-05-01,9,K,33,вых/утр.,2,4,2,over
2026-05-01,9,TS,33,вых/утр.,1,1,0,exact
2026-05-01,10,BVR,26,вых/осн.,1,1,0,exact
2026-05-01,10,C,26,вых/осн.,1,1,0,exact
2026-05-01,10,FF,26,вых/осн.,1,1,0,exact
2026-05-01,10,K,26,вых/осн.,2,2,0,exact
2026-05-01,10,TS,26,вых/осн.,1,1,0,exact
2026-05-01,11,BVR,21,вых/осн.,1,1,0,exact
2026-05-01,11,C,21,вых/осн.,1,1,0,exact
2026-05-01,11,FF,21,вых/осн.,1,1,0,exact
2026-05-01,11,K,21,вых/осн.,2,2,0,exact
2026-05-01,11,TS,21,вых/осн.,1,1,0,exact
2026-05-01,12,BVR,66,вых/осн.,1,1,0,exact
2026-05-01,12,C,66,вых/осн.,2,2,0,exact
2026-05-01,12,FF,66,вых/осн.,1,1,0,exact
2026-05-01,12,K,66,вых/осн.,4,4,0,exact
2026-05-01,12,TS,66,вых/осн.,1,1,0,exact
2026-05-01,13,BVR,70,вых/осн.,1,1,0,exact
2026-05-01,13,C,70,вых/осн.,3,3,0,exact
2026-05-01,13,FF,70,вых/осн.,1,1,0,exact
2026-05-01,13,K,70,вых/осн.,4,4,0,exact
2026-05-01,13,TS,70,вых/осн.,1,1,0,exact
2026-05-01,14,BVR,71,вых/осн.,1,1,0,exact
2026-05-01,14,C,71,вых/осн.,3,3,0,exact
2026-05-01,14,FF,71,вых/осн.,1,1,0,exact
2026-05-01,14,K,71,вых/осн.,4,4,0,exact
2026-05-01,14,TS,71,вых/осн.,1,1,0,exact
2026-05-01,15,BVR,73,вых/осн.,1,1,0,exact
2026-05-01,15,C,73,вых/осн.,3,3,0,exact
2026-05-01,15,FF,73,вых/осн.,1,1,0,exact
2026-05-01,15,K,73,вых/осн.,4,4,0,exact
2026-05-01,15,TS,73,вых/осн.,1,1,0,exact
2026-05-01,16,BVR,79,вых/осн.,1,1,0,exact
2026-05-01,16,C,79,вых/осн.,3,3,0,exact
2026-05-01,16,FF,79,вых/осн.,1,1,0,exact
2026-05-01,16,K,79,вых/осн.,4,4,0,exact
2026-05-01,16,TS,79,вых/осн.,1,1,0,exact
2026-05-01,17,BVR,34,вых/осн.,1,1,0,exact
2026-05-01,17,C,34,вых/осн.,1,2,1,over
2026-05-01,17,FF,34,вых/осн.,1,1,0,exact
2026-05-01,17,K,34,вых/осн.,2,2,0,exact
2026-05-01,17,TS,34,вых/осн.,1,1,0,exact
2026-05-01,18,BVR,26,вых/осн.,1,1,0,exact
2026-05-01,18,C,26,вых/осн.,1,2,1,over
2026-05-01,18,FF,26,вых/осн.,1,1,0,exact
2026-05-01,18,K,26,вых/осн.,2,2,0,exact
2026-05-01,18,TS,26,вых/осн.,1,1,0,exact
2026-05-01,19,BVR,21,вых/осн.,1,1,0,exact
2026-05-01,19,C,21,вых/осн.,1,1,0,exact
2026-05-01,19,FF,21,вых/осн.,1,1,0,exact
2026-05-01,19,K,21,вых/осн.,2,2,0,exact
2026-05-01,19,TS,21,вых/осн.,1,1,0,exact
2026-05-01,20,BVR,65,вых/осн.,1,1,0,exact
2026-05-01,20,C,65,вых/осн.,2,3,1,over
2026-05-01,20,FF,65,вых/осн.,1,2,1,over
2026-05-01,20,K,65,вых/осн.,4,4,0,exact
2026-05-01,20,TS,65,вых/осн.,1,1,0,exact
2026-05-01,21,BVR,69,вых/осн.,1,1,0,exact
2026-05-01,21,C,69,вых/осн.,3,3,0,exact
2026-05-01,21,FF,69,вых/осн.,1,2,1,over
2026-05-01,21,K,69,вых/осн.,4,4,0,exact
2026-05-01,21,TS,69,вых/осн.,1,1,0,exact
2026-05-01,22,BVR,72,вых/осн.,1,1,0,exact
2026-05-01,22,C,72,вых/осн.,3,3,0,exact
2026-05-01,22,FF,72,вых/осн.,1,1,0,exact
2026-05-01,22,K,72,вых/осн.,4,4,0,exact
2026-05-01,22,TS,72,вых/осн.,1,1,0,exact
2026-05-02,7,BVR,77,вых/утр.,1,1,0,exact
2026-05-02,7,C,77,вых/утр.,2,2,0,exact
2026-05-02,7,FF,77,вых/утр.,1,1,0,exact
2026-05-02,7,K,77,вых/утр.,4,4,0,exact
2026-05-02,7,TS,77,вых/утр.,1,1,0,exact
2026-05-02,8,BVR,34,вых/утр.,1,1,0,exact
2026-05-02,8,C,34,вых/утр.,1,2,1,over
2026-05-02,8,FF,34,вых/утр.,1,1,0,exact
2026-05-02,8,K,34,вых/утр.,2,4,2,over
2026-05-02,8,TS,34,вых/утр.,1,1,0,exact
2026-05-02,9,BVR,26,вых/утр.,1,1,0,exact
2026-05-02,9,C,26,вых/утр.,1,2,1,over
2026-05-02,9,FF,26,вых/утр.,1,1,0,exact
2026-05-02,9,K,26,вых/утр.,2,4,2,over
2026-05-02,9,TS,26,вых/утр.,1,1,0,exact
2026-05-02,10,BVR,22,вых/осн.,1,1,0,exact
2026-05-02,10,C,22,вых/осн.,1,1,0,exact
2026-05-02,10,FF,22,вых/осн.,1,1,0,exact
2026-05-02,10,K,22,вых/осн.,2,2,0,exact
2026-05-02,10,TS,22,вых/осн.,1,1,0,exact
2026-05-02,11,BVR,67,вых/осн.,1,1,0,exact
2026-05-02,11,C,67,вых/осн.,2,2,0,exact
2026-05-02,11,FF,67,вых/осн.,1,1,0,exact
2026-05-02,11,K,67,вых/осн.,4,4,0,exact
2026-05-02,11,TS,67,вых/осн.,1,1,0,exact
2026-05-02,12,BVR,70,вых/осн.,1,1,0,exact
2026-05-02,12,C,70,вых/осн.,3,3,0,exact
2026-05-02,12,FF,70,вых/осн.,1,1,0,exact
2026-05-02,12,K,70,вых/осн.,4,4,0,exact
2026-05-02,12,TS,70,вых/осн.,1,1,0,exact
2026-05-02,13,BVR,71,вых/осн.,1,1,0,exact
2026-05-02,13,C,71,вых/осн.,3,3,0,exact
2026-05-02,13,FF,71,вых/осн.,1,1,0,exact
2026-05-02,13,K,71,вых/осн.,4,4,0,exact
2026-05-02,13,TS,71,вых/осн.,1,1,0,exact
2026-05-02,14,BVR,74,вых/осн.,1,1,0,exact
2026-05-02,14,C,74,вых/осн.,3,3,0,exact
2026-05-02,14,FF,74,вых/осн.,1,1,0,exact
2026-05-02,14,K,74,вых/осн.,4,4,0,exact
2026-05-02,14,TS,74,вых/осн.,1,1,0,exact
2026-05-02,15,BVR,78,вых/осн.,1,1,0,exact
2026-05-02,15,C,78,вых/осн.,3,3,0,exact
2026-05-02,15,FF,78,вых/осн.,1,1,0,exact
2026-05-02,15,K,78,вых/осн.,4,4,0,exact
2026-05-02,15,TS,78,вых/осн.,1,1,0,exact
2026-05-02,16,BVR,33,вых/осн.,1,1,0,exact
2026-05-02,16,C,33,вых/осн.,1,1,0,exact
2026-05-02,16,FF,33,вых/осн.,1,1,0,exact
2026-05-02,16,K,33,вых/осн.,2,2,0,exact
2026-05-02,16,TS,33,вых/осн.,1,1,0,exact
2026-05-02,17,BVR,26,вых/осн.,1,1,0,exact
2026-05-02,17,C,26,вых/осн.,1,1,0,exact
2026-05-02,17,FF,26,вых/осн.,1,1,0,exact
2026-05-02,17,K,26,вых/осн.,2,2,0,exact
2026-05-02,17,TS,26,вых/осн.,1,1,0,exact
2026-05-02,18,BVR,21,вых/осн.,1,1,0,exact
2026-05-02,18,C,21,вых/осн.,1,1,0,exact
2026-05-02,18,FF,21,вых/осн.,1,1,0,exact
2026-05-02,18,K,21,вых/осн.,2,2,0,exact
2026-05-02,18,TS,21,вых/осн.,1,1,0,exact
2026-05-02,19,BVR,65,вых/осн.,1,1,0,exact
2026-05-02,19,C,65,вых/осн.,2,2,0,exact
2026-05-02,19,FF,65,вых/осн.,1,1,0,exact
2026-05-02,19,K,65,вых/осн.,4,4,0,exact
2026-05-02,19,TS,65,вых/осн.,1,1,0,exact
2026-05-02,20,BVR,69,вых/осн.,1,1,0,exact
2026-05-02,20,C,69,вых/осн.,3,3,0,exact
2026-05-02,20,FF,69,вых/осн.,1,1,0,exact
