ds,hour,station_key,required_labor,raw_reqlabor,guests_count,version,weekday
2026-04-06,15,BVR,1,1,145,будни/осн.,1
2026-04-06,15,C,4,4,145,будни/осн.,1
2026-04-06,15,FF,1,1,145,будни/осн.,1
2026-04-06,15,K,6,6,145,будни/осн.,1
2026-04-06,15,TS,1,1,145,будни/осн.,1
2026-04-06,16,BVR,1,1,125,будни/осн.,1
2026-04-06,16,C,4,4,125,будни/осн.,1
2026-04-06,16,FF,1,1,125,будни/осн.,1
2026-04-06,16,K,5,5,125,будни/осн.,1
2026-04-06,16,TS,1,1,125,будни/осн.,1
2026-04-06,17,BVR,1,1,136,будни/осн.,1
2026-04-06,17,C,4,4,136,будни/осн.,1
2026-04-06,17,FF,1,1,136,будни/осн.,1
2026-04-06,17,K,6,6,136,будни/осн.,1
2026-04-06,17,TS,1,1,136,будни/осн.,1
2026-04-06,18,BVR,1,1,129,будни/осн.,1
2026-04-06,18,C,4,4,129,будни/осн.,1
2026-04-06,18,FF,1,1,129,будни/осн.,1
2026-04-06,18,K,5,5,129,будни/осн.,1
2026-04-06,18,TS,1,1,129,будни/осн.,1
2026-04-06,19,BVR,1,1,108,будни/осн.,1
2026-04-06,19,C,3,3,108,будни/осн.,1
2026-04-06,19,FF,1,1,108,будни/осн.,1
2026-04-06,19,K,5,5,108,будни/осн.,1
2026-04-06,19,TS,1,1,108,будни/осн.,1
2026-04-06,20,BVR,1,1,112,будни/осн.,1
2026-04-06,20,C,3,3,112,будни/осн.,1
2026-04-06,20,FF,1,1,112,будни/осн.,1
2026-04-06,20,K,5,5,112,будни/осн.,1
2026-04-06,20,TS,1,1,112,будни/осн.,1
2026-04-06,21,BVR,1,1,82,будни/осн.,1
2026-04-06,21,C,2,2,82,будни/осн.,1
2026-04-06,21,FF,1,1,82,будни/осн.,1
2026-04-06,21,K,5,5,82,будни/осн.,1
2026-04-06,21,TS,1,1,82,будни/осн.,1
2026-04-06,22,BVR,1,1,62,будни/осн.,1
2026-04-06,22,C,2,2,62,будни/осн.,1
2026-04-06,22,FF,1,1,62,будни/осн.,1
2026-04-06,22,K,4,4,62,будни/осн.,1
2026-04-06,22,TS,1,1,62,будни/осн.,1
2026-04-07,7,BVR,1,1,53,будни/утр.,2
2026-04-07,7,C,2,2,53,будни/утр.,2
2026-04-07,7,FF,1,1,53,будни/утр.,2
2026-04-07,7,K,3,3,53,будни/утр.,2
2026-04-07,7,TS,1,1,53,будни/утр.,2
2026-04-07,8,BVR,1,1,93,будни/утр.,2
2026-04-07,8,C,2,2,93,будни/утр.,2
2026-04-07,8,FF,1,1,93,будни/утр.,2
2026-04-07,8,K,5,5,93,будни/утр.,2
2026-04-07,8,TS,1,1,93,будни/утр.,2
2026-04-07,9,BVR,1,1,92,будни/утр.,2
2026-04-07,9,C,2,2,92,будни/утр.,2
2026-04-07,9,FF,1,1,92,будни/утр.,2
2026-04-07,9,K,5,5,92,будни/утр.,2
2026-04-07,9,TS,1,1,92,будни/утр.,2
2026-04-07,10,BVR,1,1,88,будни/осн.,2
2026-04-07,10,C,2,2,88,будни/осн.,2
2026-04-07,10,FF,1,1,88,будни/осн.,2
2026-04-07,10,K,5,5,88,будни/осн.,2
2026-04-07,10,TS,1,1,88,будни/осн.,2
2026-04-07,11,BVR,1,1,119,будни/осн.,2
2026-04-07,11,C,3,3,119,будни/осн.,2
2026-04-07,11,FF,1,1,119,будни/осн.,2
2026-04-07,11,K,5,5,119,будни/осн.,2
2026-04-07,11,TS,1,1,119,будни/осн.,2
2026-04-07,12,BVR,1,1,198,будни/осн.,2
2026-04-07,12,C,6,6,198,будни/осн.,2
2026-04-07,12,FF,1,1,198,будни/осн.,2
2026-04-07,12,K,8,8,198,будни/осн.,2
2026-04-07,12,TS,4,4,198,будни/осн.,2
2026-04-07,13,BVR,1,1,215,будни/осн.,2
2026-04-07,13,C,7,7,215,будни/осн.,2
2026-04-07,13,FF,1,1,215,будни/осн.,2
2026-04-07,13,K,9,9,215,будни/осн.,2
2026-04-07,13,TS,4,4,215,будни/осн.,2
2026-04-07,14,BVR,1,1,166,будни/осн.,2
2026-04-07,14,C,5,5,166,будни/осн.,2
2026-04-07,14,FF,1,1,166,будни/осн.,2
2026-04-07,14,K,7,7,166,будни/осн.,2
2026-04-07,14,TS,1,1,166,будни/осн.,2
2026-04-07,15,BVR,1,1,159,будни/осн.,2
2026-04-07,15,C,5,5,159,будни/осн.,2
2026-04-07,15,FF,1,1,159,будни/осн.,2
2026-04-07,15,K,7,7,159,будни/осн.,2
2026-04-07,15,TS,1,1,159,будни/осн.,2
2026-04-07,16,BVR,1,1,143,будни/осн.,2
2026-04-07,16,C,4,4,143,будни/осн.,2
2026-04-07,16,FF,1,1,143,будни/осн.,2
2026-04-07,16,K,6,6,143,будни/осн.,2
2026-04-07,16,TS,1,1,143,будни/осн.,2
2026-04-07,17,BVR,1,1,142,будни/осн.,2
2026-04-07,17,C,4,4,142,будни/осн.,2
2026-04-07,17,FF,1,1,142,будни/осн.,2
2026-04-07,17,K,6,6,142,будни/осн.,2
2026-04-07,17,TS,1,1,142,будни/осн.,2
2026-04-07,18,BVR,1,1,155,будни/осн.,2
2026-04-07,18,C,4,4,155,будни/осн.,2
2026-04-07,18,FF,1,1,155,будни/осн.,2
2026-04-07,18,K,6,6,155,будни/осн.,2
2026-04-07,18,TS,1,1,155,будни/осн.,2
2026-04-07,19,BVR,1,1,131,будни/осн.,2
2026-04-07,19,C,4,4,131,будни/осн.,2
2026-04-07,19,FF,1,1,131,будни/осн.,2
2026-04-07,19,K,5,5,131,будни/осн.,2
2026-04-07,19,TS,1,1,131,будни/осн.,2
2026-04-07,20,BVR,1,1,106,будни/осн.,2
2026-04-07,20,C,3,3,106,будни/осн.,2
2026-04-07,20,FF,1,1,106,будни/осн.,2
2026-04-07,20,K,5,5,106,будни/осн.,2
2026-04-07,20,TS,1,1,106,будни/осн.,2
2026-04-07,21,BVR,1,1,87,будни/осн.,2
2026-04-07,21,C,2,2,87,будни/осн.,2
2026-04-07,21,FF,1,1,87,будни/осн.,2
2026-04-07,21,K,5,5,87,будни/осн.,2
2026-04-07,21,TS,1,1,87,будни/осн.,2
2026-04-07,22,BVR,1,1,71,будни/осн.,2
2026-04-07,22,C,2,2,71,будни/осн.,2
2026-04-07,22,FF,1,1,71,будни/осн.,2
2026-04-07,22,K,5,5,71,будни/осн.,2
2026-04-07,22,TS,1,1,71,будни/осн.,2
2026-04-08,7,BVR,1,1,51,будни/утр.,3
2026-04-08,7,C,2,2,51,будни/утр.,3
2026-04-08,7,FF,1,1,51,будни/утр.,3
2026-04-08,7,K,3,3,51,будни/утр.,3
2026-04-08,7,TS,1,1,51,будни/утр.,3
2026-04-08,8,BVR,1,1,87,будни/утр.,3
2026-04-08,8,C,2,2,87,будни/утр.,3
2026-04-08,8,FF,1,1,87,будни/утр.,3
2026-04-08,8,K,5,5,87,будни/утр.,3
2026-04-08,8,TS,1,1,87,будни/утр.,3
2026-04-08,9,BVR,1,1,100,будни/утр.,3
2026-04-08,9,C,2,2,100,будни/утр.,3
2026-04-08,9,FF,1,1,100,будни/утр.,3
2026-04-08,9,K,5,5,100,будни/утр.,3
2026-04-08,9,TS,1,1,100,будни/утр.,3
2026-04-08,10,BVR,1,1,89,будни/осн.,3
2026-04-08,10,C,2,2,89,будни/осн.,3
2026-04-08,10,FF,1,1,89,будни/осн.,3
2026-04-08,10,K,5,5,89,будни/осн.,3
2026-04-08,10,TS,1,1,89,будни/осн.,3
2026-04-08,11,BVR,1,1,104,будни/осн.,3
2026-04-08,11,C,3,3,104,будни/осн.,3
2026-04-08,11,FF,1,1,104,будни/осн.,3
2026-04-08,11,K,5,5,104,будни/осн.,3
2026-04-08,11,TS,1,1,104,будни/осн.,3
2026-04-08,12,BVR,1,1,183,будни/осн.,3
2026-04-08,12,C,5,5,183,будни/осн.,3
2026-04-08,12,FF,1,1,183,будни/осн.,3
2026-04-08,12,K,7,7,183,будни/осн.,3
2026-04-08,12,TS,1,1,183,будни/осн.,3
2026-04-08,13,BVR,1,1,207,будни/осн.,3
2026-04-08,13,C,7,7,207,будни/осн.,3
2026-04-08,13,FF,1,1,207,будни/осн.,3
2026-04-08,13,K,8,8,207,будни/осн.,3
2026-04-08,13,TS,4,4,207,будни/осн.,3
2026-04-08,14,BVR,1,1,149,будни/осн.,3
2026-04-08,14,C,4,4,149,будни/осн.,3
2026-04-08,14,FF,1,1,149,будни/осн.,3
2026-04-08,14,K,6,6,149,будни/осн.,3
2026-04-08,14,TS,1,1,149,будни/осн.,3
2026-04-08,15,BVR,1,1,134,будни/осн.,3
2026-04-08,15,C,4,4,134,будни/осн.,3
2026-04-08,15,FF,1,1,134,будни/осн.,3
2026-04-08,15,K,6,6,134,будни/осн.,3
2026-04-08,15,TS,1,1,134,будни/осн.,3
2026-04-08,16,BVR,1,1,123,будни/осн.,3
2026-04-08,16,C,3,3,123,будни/осн.,3
2026-04-08,16,FF,1,1,123,будни/осн.,3
2026-04-08,16,K,5,5,123,будни/осн.,3
2026-04-08,16,TS,1,1,123,будни/осн.,3
2026-04-08,17,BVR,1,1,141,будни/осн.,3
2026-04-08,17,C,4,4,141,будни/осн.,3
2026-04-08,17,FF,1,1,141,будни/осн.,3
2026-04-08,17,K,6,6,141,будни/осн.,3
2026-04-08,17,TS,1,1,141,будни/осн.,3
2026-04-08,18,BVR,1,1,145,будни/осн.,3
2026-04-08,18,C,4,4,145,будни/осн.,3
2026-04-08,18,FF,1,1,145,будни/осн.,3
2026-04-08,18,K,6,6,145,будни/осн.,3
2026-04-08,18,TS,1,1,145,будни/осн.,3
2026-04-08,19,BVR,1,1,127,будни/осн.,3
2026-04-08,19,C,4,4,127,будни/осн.,3
2026-04-08,19,FF,1,1,127,будни/осн.,3
2026-04-08,19,K,5,5,127,будни/осн.,3
2026-04-08,19,TS,1,1,127,будни/осн.,3
2026-04-08,20,BVR,1,1,119,будни/осн.,3
2026-04-08,20,C,3,3,119,будни/осн.,3
2026-04-08,20,FF,1,1,119,будни/осн.,3
2026-04-08,20,K,5,5,119,будни/осн.,3
2026-04-08,20,TS,1,1,119,будни/осн.,3
2026-04-08,21,BVR,1,1,84,будни/осн.,3
2026-04-08,21,C,2,2,84,будни/осн.,3
2026-04-08,21,FF,1,1,84,будни/осн.,3
2026-04-08,21,K,5,5,84,будни/осн.,3
2026-04-08,21,TS,1,1,84,будни/осн.,3
2026-04-08,22,BVR,1,1,68,будни/осн.,3
2026-04-08,22,C,2,2,68,будни/осн.,3
2026-04-08,22,FF,1,1,68,будни/осн.,3
2026-04-08,22,K,4,4,68,будни/осн.,3
2026-04-08,22,TS,1,1,68,будни/осн.,3
2026-04-09,7,BVR,1,1,62,будни/утр.,4
2026-04-09,7,C,2,2,62,будни/утр.,4
2026-04-09,7,FF,1,1,62,будни/утр.,4
2026-04-09,7,K,3,3,62,будни/утр.,4
2026-04-09,7,TS,1,1,62,будни/утр.,4
2026-04-09,8,BVR,1,1,90,будни/утр.,4
2026-04-09,8,C,2,2,90,будни/утр.,4
2026-04-09,8,FF,1,1,90,будни/утр.,4
2026-04-09,8,K,5,5,90,будни/утр.,4
2026-04-09,8,TS,1,1,90,будни/утр.,4
2026-04-09,9,BVR,1,1,103,будни/утр.,4
2026-04-09,9,C,2,2,103,будни/утр.,4
2026-04-09,9,FF,1,1,103,будни/утр.,4
2026-04-09,9,K,5,5,103,будни/утр.,4
2026-04-09,9,TS,1,1,103,будни/утр.,4
2026-04-09,10,BVR,1,1,85,будни/осн.,4
2026-04-09,10,C,2,2,85,будни/осн.,4
2026-04-09,10,FF,1,1,85,будни/осн.,4
2026-04-09,10,K,5,5,85,будни/осн.,4
2026-04-09,10,TS,1,1,85,будни/осн.,4
2026-04-09,11,BVR,1,1,113,будни/осн.,4
2026-04-09,11,C,3,3,113,будни/осн.,4
2026-04-09,11,FF,1,1,113,будни/осн.,4
2026-04-09,11,K,5,5,113,будни/осн.,4
2026-04-09,11,TS,1,1,113,будни/осн.,4
2026-04-09,12,BVR,1,1,199,будни/осн.,4
2026-04-09,12,C,6,6,199,будни/осн.,4
2026-04-09,12,FF,1,1,199,будни/осн.,4
2026-04-09,12,K,8,8,199,будни/осн.,4
2026-04-09,12,TS,4,4,199,будни/осн.,4
2026-04-09,13,BVR,1,1,178,будни/осн.,4
2026-04-09,13,C,5,5,178,будни/осн.,4
2026-04-09,13,FF,1,1,178,будни/осн.,4
2026-04-09,13,K,7,7,178,будни/осн.,4
2026-04-09,13,TS,1,1,178,будни/осн.,4
2026-04-09,14,BVR,1,1,151,будни/осн.,4
2026-04-09,14,C,4,4,151,будни/осн.,4
2026-04-09,14,FF,1,1,151,будни/осн.,4
2026-04-09,14,K,6,6,151,будни/осн.,4
2026-04-09,14,TS,1,1,151,будни/осн.,4
2026-04-09,15,BVR,1,1,152,будни/осн.,4
2026-04-09,15,C,4,4,152,будни/осн.,4
2026-04-09,15,FF,1,1,152,будни/осн.,4
2026-04-09,15,K,6,6,152,будни/осн.,4
2026-04-09,15,TS,1,1,152,будни/осн.,4
2026-04-09,16,BVR,1,1,122,будни/осн.,4
2026-04-09,16,C,3,3,122,будни/осн.,4
2026-04-09,16,FF,1,1,122,будни/осн.,4
2026-04-09,16,K,5,5,122,будни/осн.,4
2026-04-09,16,TS,1,1,122,будни/осн.,4
2026-04-09,17,BVR,1,1,123,будни/осн.,4
2026-04-09,17,C,3,3,123,будни/осн.,4
2026-04-09,17,FF,1,1,123,будни/осн.,4
2026-04-09,17,K,5,5,123,будни/осн.,4
2026-04-09,17,TS,1,1,123,будни/осн.,4
2026-04-09,18,BVR,1,1,134,будни/осн.,4
2026-04-09,18,C,4,4,134,будни/осн.,4
2026-04-09,18,FF,1,1,134,будни/осн.,4
2026-04-09,18,K,6,6,134,будни/осн.,4
2026-04-09,18,TS,1,1,134,будни/осн.,4
2026-04-09,19,BVR,1,1,108,будни/осн.,4
2026-04-09,19,C,3,3,108,будни/осн.,4
2026-04-09,19,FF,1,1,108,будни/осн.,4
2026-04-09,19,K,5,5,108,будни/осн.,4
2026-04-09,19,TS,1,1,108,будни/осн.,4
2026-04-09,20,BVR,1,1,99,будни/осн.,4
2026-04-09,20,C,2,2,99,будни/осн.,4
2026-04-09,20,FF,1,1,99,будни/осн.,4
2026-04-09,20,K,5,5,99,будни/осн.,4
2026-04-09,20,TS,1,1,99,будни/осн.,4
2026-04-09,21,BVR,1,1,93,будни/осн.,4
2026-04-09,21,C,2,2,93,будни/осн.,4
2026-04-09,21,FF,1,1,93,будни/осн.,4
2026-04-09,21,K,5,5,93,будни/осн.,4
2026-04-09,21,TS,1,1,93,будни/осн.,4
2026-04-09,22,BVR,1,1,79,будни/осн.,4
2026-04-09,22,C,2,2,79,будни/осн.,4
2026-04-09,22,FF,1,1,79,будни/осн.,4
2026-04-09,22,K,5,5,79,будни/осн.,4
2026-04-09,22,TS,1,1,79,будни/осн.,4
2026-04-10,7,BVR,1,1,57,будни/утр.,5
2026-04-10,7,C,2,2,57,будни/утр.,5
2026-04-10,7,FF,1,1,57,будни/утр.,5
2026-04-10,7,K,3,3,57,будни/утр.,5
2026-04-10,7,TS,1,1,57,будни/утр.,5
2026-04-10,8,BVR,1,1,129,будни/утр.,5
2026-04-10,8,C,3,3,129,будни/утр.,5
2026-04-10,8,FF,1,1,129,будни/утр.,5
2026-04-10,8,K,6,6,129,будни/утр.,5
2026-04-10,8,TS,2,2,129,будни/утр.,5
2026-04-10,9,BVR,1,1,100,будни/утр.,5
2026-04-10,9,C,2,2,100,будни/утр.,5
2026-04-10,9,FF,1,1,100,будни/утр.,5
2026-04-10,9,K,5,5,100,будни/утр.,5
2026-04-10,9,TS,1,1,100,будни/утр.,5
2026-04-10,10,BVR,1,1,76,будни/осн.,5
2026-04-10,10,C,2,2,76,будни/осн.,5
2026-04-10,10,FF,1,1,76,будни/осн.,5
2026-04-10,10,K,5,5,76,будни/осн.,5
2026-04-10,10,TS,1,1,76,будни/осн.,5
2026-04-10,11,BVR,1,1,111,будни/осн.,5
2026-04-10,11,C,3,3,111,будни/осн.,5
2026-04-10,11,FF,1,1,111,будни/осн.,5
2026-04-10,11,K,5,5,111,будни/осн.,5
2026-04-10,11,TS,1,1,111,будни/осн.,5
2026-04-10,12,BVR,1,1,198,будни/осн.,5
2026-04-10,12,C,6,6,198,будни/осн.,5
2026-04-10,12,FF,1,1,198,будни/осн.,5
2026-04-10,12,K,8,8,198,будни/осн.,5
2026-04-10,12,TS,4,4,198,будни/осн.,5
2026-04-10,13,BVR,1,1,223,будни/осн.,5
2026-04-10,13,C,7,7,223,будни/осн.,5
2026-04-10,13,FF,1,1,223,будни/осн.,5
2026-04-10,13,K,9,9,223,будни/осн.,5
2026-04-10,13,TS,4,4,223,будни/осн.,5
2026-04-10,14,BVR,1,1,170,будни/осн.,5
2026-04-10,14,C,5,5,170,будни/осн.,5
2026-04-10,14,FF,1,1,170,будни/осн.,5
2026-04-10,14,K,7,7,170,будни/осн.,5
2026-04-10,14,TS,1,1,170,будни/осн.,5
2026-04-10,15,BVR,1,1,148,будни/осн.,5
2026-04-10,15,C,4,4,148,будни/осн.,5
2026-04-10,15,FF,1,1,148,будни/осн.,5
2026-04-10,15,K,6,6,148,будни/осн.,5
2026-04-10,15,TS,1,1,148,будни/осн.,5
2026-04-10,16,BVR,1,1,147,будни/осн.,5
2026-04-10,16,C,4,4,147,будни/осн.,5
2026-04-10,16,FF,1,1,147,будни/осн.,5
2026-04-10,16,K,6,6,147,будни/осн.,5
2026-04-10,16,TS,1,1,147,будни/осн.,5
2026-04-10,17,BVR,1,1,171,будни/осн.,5
2026-04-10,17,C,5,5,171,будни/осн.,5
2026-04-10,17,FF,1,1,171,будни/осн.,5
2026-04-10,17,K,7,7,171,будни/осн.,5
2026-04-10,17,TS,1,1,171,будни/осн.,5
2026-04-10,18,BVR,1,1,171,будни/осн.,5
2026-04-10,18,C,5,5,171,будни/осн.,5
2026-04-10,18,FF,1,1,171,будни/осн.,5
2026-04-10,18,K,7,7,171,будни/осн.,5
2026-04-10,18,TS,1,1,171,будни/осн.,5
2026-04-10,19,BVR,1,1,145,будни/осн.,5
2026-04-10,19,C,4,4,145,будни/осн.,5
2026-04-10,19,FF,1,1,145,будни/осн.,5
2026-04-10,19,K,6,6,145,будни/осн.,5
2026-04-10,19,TS,1,1,145,будни/осн.,5
2026-04-10,20,BVR,1,1,127,будни/осн.,5
2026-04-10,20,C,4,4,127,будни/осн.,5
2026-04-10,20,FF,1,1,127,будни/осн.,5
2026-04-10,20,K,5,5,127,будни/осн.,5
2026-04-10,20,TS,1,1,127,будни/осн.,5
2026-04-10,21,BVR,1,1,114,будни/осн.,5
2026-04-10,21,C,3,3,114,будни/осн.,5
2026-04-10,21,FF,1,1,114,будни/осн.,5
2026-04-10,21,K,5,5,114,будни/осн.,5
2026-04-10,21,TS,1,1,114,будни/осн.,5
2026-04-10,22,BVR,1,1,96,будни/осн.,5
2026-04-10,22,C,2,2,96,будни/осн.,5
2026-04-10,22,FF,1,1,96,будни/осн.,5
2026-04-10,22,K,5,5,96,будни/осн.,5
2026-04-10,22,TS,1,1,96,будни/осн.,5
2026-04-11,7,BVR,1,1,25,вых/утр.,6
2026-04-11,7,C,1,1,25,вых/утр.,6
2026-04-11,7,FF,1,1,25,вых/утр.,6
2026-04-11,7,K,2,2,25,вых/утр.,6
2026-04-11,7,TS,1,1,25,вых/утр.,6
2026-04-11,8,BVR,1,1,55,вых/утр.,6
2026-04-11,8,C,2,2,55,вых/утр.,6
2026-04-11,8,FF,1,1,55,вых/утр.,6
2026-04-11,8,K,3,3,55,вых/утр.,6
2026-04-11,8,TS,1,1,55,вых/утр.,6
2026-04-11,9,BVR,1,1,68,вых/утр.,6
2026-04-11,9,C,2,2,68,вых/утр.,6
2026-04-11,9,FF,1,1,68,вых/утр.,6
2026-04-11,9,K,3,3,68,вых/утр.,6
2026-04-11,9,TS,1,1,68,вых/утр.,6
2026-04-11,10,BVR,1,1,68,вых/осн.,6
2026-04-11,10,C,2,2,68,вых/осн.,6
2026-04-11,10,FF,1,1,68,вых/осн.,6
2026-04-11,10,K,4,4,68,вых/осн.,6
2026-04-11,10,TS,1,1,68,вых/осн.,6
2026-04-11,11,BVR,1,1,85,вых/осн.,6
2026-04-11,11,C,3,3,85,вых/осн.,6
2026-04-11,11,FF,1,1,85,вых/осн.,6
2026-04-11,11,K,5,5,85,вых/осн.,6
2026-04-11,11,TS,1,1,85,вых/осн.,6
2026-04-11,12,BVR,1,1,126,вых/осн.,6
2026-04-11,12,C,4,4,126,вых/осн.,6
2026-04-11,12,FF,1,1,126,вых/осн.,6
2026-04-11,12,K,6,6,126,вых/осн.,6
2026-04-11,12,TS,2,2,126,вых/осн.,6
2026-04-11,13,BVR,1,1,131,вых/осн.,6
2026-04-11,13,C,4,4,131,вых/осн.,6
2026-04-11,13,FF,1,1,131,вых/осн.,6
2026-04-11,13,K,6,6,131,вых/осн.,6
2026-04-11,13,TS,2,2,131,вых/осн.,6
2026-04-11,14,BVR,1,1,142,вых/осн.,6
2026-04-11,14,C,4,4,142,вых/осн.,6
2026-04-11,14,FF,1,1,142,вых/осн.,6
2026-04-11,14,K,7,7,142,вых/осн.,6
2026-04-11,14,TS,2,2,142,вых/осн.,6
2026-04-11,15,BVR,1,1,129,вых/осн.,6
2026-04-11,15,C,4,4,129,вых/осн.,6
2026-04-11,15,FF,1,1,129,вых/осн.,6
2026-04-11,15,K,6,6,129,вых/осн.,6
2026-04-11,15,TS,2,2,129,вых/осн.,6
2026-04-11,16,BVR,1,1,134,вых/осн.,6
2026-04-11,16,C,4,4,134,вых/осн.,6
2026-04-11,16,FF,1,1,134,вых/осн.,6
2026-04-11,16,K,7,7,134,вых/осн.,6
2026-04-11,16,TS,2,2,134,вых/осн.,6
2026-04-11,17,BVR,1,1,147,вых/осн.,6
2026-04-11,17,C,5,5,147,вых/осн.,6
2026-04-11,17,FF,1,1,147,вых/осн.,6
2026-04-11,17,K,7,7,147,вых/осн.,6
2026-04-11,17,TS,2,2,147,вых/осн.,6
2026-04-11,18,BVR,1,1,119,вых/осн.,6
2026-04-11,18,C,4,4,119,вых/осн.,6
2026-04-11,18,FF,1,1,119,вых/осн.,6
2026-04-11,18,K,6,6,119,вых/осн.,6
2026-04-11,18,TS,1,1,119,вых/осн.,6
2026-04-11,19,BVR,1,1,111,вых/осн.,6
2026-04-11,19,C,4,4,111,вых/осн.,6
2026-04-11,19,FF,1,1,111,вых/осн.,6
2026-04-11,19,K,5,5,111,вых/осн.,6
2026-04-11,19,TS,1,1,111,вых/осн.,6
2026-04-11,20,BVR,1,1,124,вых/осн.,6
2026-04-11,20,C,4,4,124,вых/осн.,6
2026-04-11,20,FF,1,1,124,вых/осн.,6
2026-04-11,20,K,6,6,124,вых/осн.,6
2026-04-11,20,TS,2,2,124,вых/осн.,6
2026-04-11,21,BVR,1,1,102,вых/осн.,6
2026-04-11,21,C,3,3,102,вых/осн.,6
2026-04-11,21,FF,1,1,102,вых/осн.,6
2026-04-11,21,K,5,5,102,вых/осн.,6
2026-04-11,21,TS,1,1,102,вых/осн.,6
2026-04-11,22,BVR,1,1,91,вых/осн.,6
2026-04-11,22,C,3,3,91,вых/осн.,6
2026-04-11,22,FF,1,1,91,вых/осн.,6
2026-04-11,22,K,5,5,91,вых/осн.,6
2026-04-11,22,TS,1,1,91,вых/осн.,6
2026-04-12,7,BVR,1,1,18,вых/утр.,7
2026-04-12,7,C,1,1,18,вых/утр.,7
2026-04-12,7,FF,1,1,18,вых/утр.,7
2026-04-12,7,K,2,2,18,вых/утр.,7
2026-04-12,7,TS,1,1,18,вых/утр.,7
2026-04-12,8,BVR,1,1,32,вых/утр.,7
2026-04-12,8,C,1,1,32,вых/утр.,7
2026-04-12,8,FF,1,1,32,вых/утр.,7
2026-04-12,8,K,2,2,32,вых/утр.,7
2026-04-12,8,TS,1,1,32,вых/утр.,7
2026-04-12,9,BVR,1,1,47,вых/утр.,7
2026-04-12,9,C,2,2,47,вых/утр.,7
2026-04-12,9,FF,1,1,47,вых/утр.,7
2026-04-12,9,K,2,2,47,вых/утр.,7
2026-04-12,9,TS,1,1,47,вых/утр.,7
2026-04-12,10,BVR,1,1,47,вых/осн.,7
2026-04-12,10,C,1,1,47,вых/осн.,7
2026-04-12,10,FF,1,1,47,вых/осн.,7
2026-04-12,10,K,3,3,47,вых/осн.,7
2026-04-12,10,TS,1,1,47,вых/осн.,7
2026-04-12,11,BVR,1,1,56,вых/осн.,7
2026-04-12,11,C,2,2,56,вых/осн.,7
2026-04-12,11,FF,1,1,56,вых/осн.,7
2026-04-12,11,K,3,3,56,вых/осн.,7
2026-04-12,11,TS,1,1,56,вых/осн.,7
2026-04-12,12,BVR,1,1,85,вых/осн.,7
2026-04-12,12,C,3,3,85,вых/осн.,7
2026-04-12,12,FF,1,1,85,вых/осн.,7
2026-04-12,12,K,5,5,85,вых/осн.,7
2026-04-12,12,TS,1,1,85,вых/осн.,7
2026-04-12,13,BVR,1,1,103,вых/осн.,7
2026-04-12,13,C,3,3,103,вых/осн.,7
2026-04-12,13,FF,1,1,103,вых/осн.,7
2026-04-12,13,K,5,5,103,вых/осн.,7
2026-04-12,13,TS,1,1,103,вых/осн.,7
2026-04-12,14,BVR,1,1,99,вых/осн.,7
2026-04-12,14,C,3,3,99,вых/осн.,7
2026-04-12,14,FF,1,1,99,вых/осн.,7
2026-04-12,14,K,5,5,99,вых/осн.,7
