ds,hour,station_key,guests_count,version,required,actual,diff,status
2026-04-08,15,TS,134,будни/осн.,1,1,0,exact
2026-04-08,16,BVR,123,будни/осн.,1,1,0,exact
2026-04-08,16,C,123,будни/осн.,3,3,0,exact
2026-04-08,16,FF,123,будни/осн.,1,1,0,exact
2026-04-08,16,K,123,будни/осн.,5,5,0,exact
2026-04-08,16,TS,123,будни/осн.,1,1,0,exact
2026-04-08,17,BVR,141,будни/осн.,1,1,0,exact
2026-04-08,17,C,141,будни/осн.,4,4,0,exact
2026-04-08,17,FF,141,будни/осн.,1,1,0,exact
2026-04-08,17,K,141,будни/осн.,6,6,0,exact
2026-04-08,17,TS,141,будни/осн.,1,1,0,exact
2026-04-08,18,BVR,145,будни/осн.,1,1,0,exact
2026-04-08,18,C,145,будни/осн.,4,4,0,exact
2026-04-08,18,FF,145,будни/осн.,1,1,0,exact
2026-04-08,18,K,145,будни/осн.,6,6,0,exact
2026-04-08,18,TS,145,будни/осн.,1,1,0,exact
2026-04-08,19,BVR,127,будни/осн.,1,1,0,exact
2026-04-08,19,C,127,будни/осн.,4,4,0,exact
2026-04-08,19,FF,127,будни/осн.,1,1,0,exact
2026-04-08,19,K,127,будни/осн.,5,5,0,exact
2026-04-08,19,TS,127,будни/осн.,1,1,0,exact
2026-04-08,20,BVR,119,будни/осн.,1,1,0,exact
2026-04-08,20,C,119,будни/осн.,3,3,0,exact
2026-04-08,20,FF,119,будни/осн.,1,1,0,exact
2026-04-08,20,K,119,будни/осн.,5,5,0,exact
2026-04-08,20,TS,119,будни/осн.,1,1,0,exact
2026-04-08,21,BVR,84,будни/осн.,1,1,0,exact
2026-04-08,21,C,84,будни/осн.,2,2,0,exact
2026-04-08,21,FF,84,будни/осн.,1,1,0,exact
2026-04-08,21,K,84,будни/осн.,5,5,0,exact
2026-04-08,21,TS,84,будни/осн.,1,1,0,exact
2026-04-08,22,BVR,68,будни/осн.,1,1,0,exact
2026-04-08,22,C,68,будни/осн.,2,1,-1,under
2026-04-08,22,FF,68,будни/осн.,1,1,0,exact
2026-04-08,22,K,68,будни/осн.,4,4,0,exact
2026-04-08,22,TS,68,будни/осн.,1,1,0,exact
2026-04-09,7,BVR,62,будни/утр.,1,1,0,exact
2026-04-09,7,C,62,будни/утр.,2,2,0,exact
2026-04-09,7,FF,62,будни/утр.,1,1,0,exact
2026-04-09,7,K,62,будни/утр.,3,3,0,exact
2026-04-09,7,TS,62,будни/утр.,1,1,0,exact
2026-04-09,8,BVR,90,будни/утр.,1,1,0,exact
2026-04-09,8,C,90,будни/утр.,2,2,0,exact
2026-04-09,8,FF,90,будни/утр.,1,1,0,exact
2026-04-09,8,K,90,будни/утр.,5,5,0,exact
2026-04-09,8,TS,90,будни/утр.,1,1,0,exact
2026-04-09,9,BVR,103,будни/утр.,1,1,0,exact
2026-04-09,9,C,103,будни/утр.,2,2,0,exact
2026-04-09,9,FF,103,будни/утр.,1,1,0,exact
2026-04-09,9,K,103,будни/утр.,5,5,0,exact
2026-04-09,9,TS,103,будни/утр.,1,1,0,exact
2026-04-09,10,BVR,85,будни/осн.,1,1,0,exact
2026-04-09,10,C,85,будни/осн.,2,2,0,exact
2026-04-09,10,FF,85,будни/осн.,1,1,0,exact
2026-04-09,10,K,85,будни/осн.,5,5,0,exact
2026-04-09,10,TS,85,будни/осн.,1,1,0,exact
2026-04-09,11,BVR,113,будни/осн.,1,1,0,exact
2026-04-09,11,C,113,будни/осн.,3,3,0,exact
2026-04-09,11,FF,113,будни/осн.,1,1,0,exact
2026-04-09,11,K,113,будни/осн.,5,5,0,exact
2026-04-09,11,TS,113,будни/осн.,1,1,0,exact
2026-04-09,12,BVR,199,будни/осн.,1,1,0,exact
2026-04-09,12,C,199,будни/осн.,6,5,-1,under
2026-04-09,12,FF,199,будни/осн.,1,1,0,exact
2026-04-09,12,K,199,будни/осн.,8,7,-1,under
2026-04-09,12,TS,199,будни/осн.,4,2,-2,under
2026-04-09,13,BVR,178,будни/осн.,1,1,0,exact
2026-04-09,13,C,178,будни/осн.,5,5,0,exact
2026-04-09,13,FF,178,будни/осн.,1,1,0,exact
2026-04-09,13,K,178,будни/осн.,7,7,0,exact
2026-04-09,13,TS,178,будни/осн.,1,1,0,exact
2026-04-09,14,BVR,151,будни/осн.,1,1,0,exact
2026-04-09,14,C,151,будни/осн.,4,4,0,exact
2026-04-09,14,FF,151,будни/осн.,1,1,0,exact
2026-04-09,14,K,151,будни/осн.,6,6,0,exact
2026-04-09,14,TS,151,будни/осн.,1,1,0,exact
2026-04-09,15,BVR,152,будни/осн.,1,1,0,exact
2026-04-09,15,C,152,будни/осн.,4,4,0,exact
2026-04-09,15,FF,152,будни/осн.,1,1,0,exact
2026-04-09,15,K,152,будни/осн.,6,6,0,exact
2026-04-09,15,TS,152,будни/осн.,1,1,0,exact
2026-04-09,16,BVR,122,будни/осн.,1,1,0,exact
2026-04-09,16,C,122,будни/осн.,3,3,0,exact
2026-04-09,16,FF,122,будни/осн.,1,1,0,exact
2026-04-09,16,K,122,будни/осн.,5,5,0,exact
2026-04-09,16,TS,122,будни/осн.,1,1,0,exact
2026-04-09,17,BVR,123,будни/осн.,1,1,0,exact
2026-04-09,17,C,123,будни/осн.,3,3,0,exact
2026-04-09,17,FF,123,будни/осн.,1,1,0,exact
2026-04-09,17,K,123,будни/осн.,5,5,0,exact
2026-04-09,17,TS,123,будни/осн.,1,1,0,exact
2026-04-09,18,BVR,134,будни/осн.,1,1,0,exact
2026-04-09,18,C,134,будни/осн.,4,4,0,exact
2026-04-09,18,FF,134,будни/осн.,1,1,0,exact
2026-04-09,18,K,134,будни/осн.,6,6,0,exact
2026-04-09,18,TS,134,будни/осн.,1,1,0,exact
2026-04-09,19,BVR,108,будни/осн.,1,1,0,exact
2026-04-09,19,C,108,будни/осн.,3,3,0,exact
2026-04-09,19,FF,108,будни/осн.,1,1,0,exact
2026-04-09,19,K,108,будни/осн.,5,5,0,exact
2026-04-09,19,TS,108,будни/осн.,1,1,0,exact
2026-04-09,20,BVR,99,будни/осн.,1,1,0,exact
2026-04-09,20,C,99,будни/осн.,2,2,0,exact
2026-04-09,20,FF,99,будни/осн.,1,1,0,exact
2026-04-09,20,K,99,будни/осн.,5,5,0,exact
2026-04-09,20,TS,99,будни/осн.,1,1,0,exact
2026-04-09,21,BVR,93,будни/осн.,1,1,0,exact
2026-04-09,21,C,93,будни/осн.,2,2,0,exact
2026-04-09,21,FF,93,будни/осн.,1,1,0,exact
2026-04-09,21,K,93,будни/осн.,5,5,0,exact
2026-04-09,21,TS,93,будни/осн.,1,1,0,exact
2026-04-09,22,BVR,79,будни/осн.,1,1,0,exact
2026-04-09,22,C,79,будни/осн.,2,1,-1,under
2026-04-09,22,FF,79,будни/осн.,1,1,0,exact
2026-04-09,22,K,79,будни/осн.,5,4,-1,under
2026-04-09,22,TS,79,будни/осн.,1,1,0,exact
2026-04-10,7,BVR,57,будни/утр.,1,1,0,exact
2026-04-10,7,C,57,будни/утр.,2,2,0,exact
2026-04-10,7,FF,57,будни/утр.,1,1,0,exact
2026-04-10,7,K,57,будни/утр.,3,3,0,exact
2026-04-10,7,TS,57,будни/утр.,1,1,0,exact
2026-04-10,8,BVR,129,будни/утр.,1,1,0,exact
2026-04-10,8,C,129,будни/утр.,3,3,0,exact
2026-04-10,8,FF,129,будни/утр.,1,1,0,exact
2026-04-10,8,K,129,будни/утр.,6,6,0,exact
2026-04-10,8,TS,129,будни/утр.,2,2,0,exact
2026-04-10,9,BVR,100,будни/утр.,1,1,0,exact
2026-04-10,9,C,100,будни/утр.,2,3,1,over
2026-04-10,9,FF,100,будни/утр.,1,1,0,exact
2026-04-10,9,K,100,будни/утр.,5,6,1,over
2026-04-10,9,TS,100,будни/утр.,1,2,1,over
2026-04-10,10,BVR,76,будни/осн.,1,1,0,exact
2026-04-10,10,C,76,будни/осн.,2,3,1,over
2026-04-10,10,FF,76,будни/осн.,1,1,0,exact
2026-04-10,10,K,76,будни/осн.,5,6,1,over
2026-04-10,10,TS,76,будни/осн.,1,2,1,over
2026-04-10,11,BVR,111,будни/осн.,1,1,0,exact
2026-04-10,11,C,111,будни/осн.,3,3,0,exact
2026-04-10,11,FF,111,будни/осн.,1,1,0,exact
2026-04-10,11,K,111,будни/осн.,5,6,1,over
2026-04-10,11,TS,111,будни/осн.,1,3,2,over
2026-04-10,12,BVR,198,будни/осн.,1,1,0,exact
2026-04-10,12,C,198,будни/осн.,6,6,0,exact
2026-04-10,12,FF,198,будни/осн.,1,1,0,exact
2026-04-10,12,K,198,будни/осн.,8,8,0,exact
2026-04-10,12,TS,198,будни/осн.,4,4,0,exact
2026-04-10,13,BVR,223,будни/осн.,1,1,0,exact
2026-04-10,13,C,223,будни/осн.,7,6,-1,under
2026-04-10,13,FF,223,будни/осн.,1,1,0,exact
2026-04-10,13,K,223,будни/осн.,9,9,0,exact
2026-04-10,13,TS,223,будни/осн.,4,4,0,exact
2026-04-10,14,BVR,170,будни/осн.,1,1,0,exact
2026-04-10,14,C,170,будни/осн.,5,5,0,exact
2026-04-10,14,FF,170,будни/осн.,1,1,0,exact
2026-04-10,14,K,170,будни/осн.,7,7,0,exact
2026-04-10,14,TS,170,будни/осн.,1,1,0,exact
2026-04-10,15,BVR,148,будни/осн.,1,1,0,exact
2026-04-10,15,C,148,будни/осн.,4,4,0,exact
2026-04-10,15,FF,148,будни/осн.,1,1,0,exact
2026-04-10,15,K,148,будни/осн.,6,6,0,exact
2026-04-10,15,TS,148,будни/осн.,1,1,0,exact
2026-04-10,16,BVR,147,будни/осн.,1,1,0,exact
2026-04-10,16,C,147,будни/осн.,4,4,0,exact
2026-04-10,16,FF,147,будни/осн.,1,1,0,exact
2026-04-10,16,K,147,будни/осн.,6,6,0,exact
2026-04-10,16,TS,147,будни/осн.,1,1,0,exact
2026-04-10,17,BVR,171,будни/осн.,1,1,0,exact
2026-04-10,17,C,171,будни/осн.,5,5,0,exact
2026-04-10,17,FF,171,будни/осн.,1,1,0,exact
2026-04-10,17,K,171,будни/осн.,7,7,0,exact
2026-04-10,17,TS,171,будни/осн.,1,1,0,exact
2026-04-10,18,BVR,171,будни/осн.,1,1,0,exact
2026-04-10,18,C,171,будни/осн.,5,5,0,exact
2026-04-10,18,FF,171,будни/осн.,1,1,0,exact
2026-04-10,18,K,171,будни/осн.,7,7,0,exact
2026-04-10,18,TS,171,будни/осн.,1,1,0,exact
2026-04-10,19,BVR,145,будни/осн.,1,1,0,exact
2026-04-10,19,C,145,будни/осн.,4,4,0,exact
2026-04-10,19,FF,145,будни/осн.,1,1,0,exact
2026-04-10,19,K,145,будни/осн.,6,6,0,exact
2026-04-10,19,TS,145,будни/осн.,1,1,0,exact
2026-04-10,20,BVR,127,будни/осн.,1,1,0,exact
2026-04-10,20,C,127,будни/осн.,4,4,0,exact
2026-04-10,20,FF,127,будни/осн.,1,1,0,exact
2026-04-10,20,K,127,будни/осн.,5,5,0,exact
2026-04-10,20,TS,127,будни/осн.,1,1,0,exact
2026-04-10,21,BVR,114,будни/осн.,1,1,0,exact
2026-04-10,21,C,114,будни/осн.,3,3,0,exact
2026-04-10,21,FF,114,будни/осн.,1,1,0,exact
2026-04-10,21,K,114,будни/осн.,5,5,0,exact
2026-04-10,21,TS,114,будни/осн.,1,1,0,exact
2026-04-10,22,BVR,96,будни/осн.,1,1,0,exact
2026-04-10,22,C,96,будни/осн.,2,2,0,exact
2026-04-10,22,FF,96,будни/осн.,1,1,0,exact
2026-04-10,22,K,96,будни/осн.,5,4,-1,under
2026-04-10,22,TS,96,будни/осн.,1,1,0,exact
2026-04-11,7,BVR,25,вых/утр.,1,1,0,exact
2026-04-11,7,C,25,вых/утр.,1,1,0,exact
2026-04-11,7,FF,25,вых/утр.,1,1,0,exact
2026-04-11,7,K,25,вых/утр.,2,2,0,exact
2026-04-11,7,TS,25,вых/утр.,1,1,0,exact
2026-04-11,8,BVR,55,вых/утр.,1,1,0,exact
2026-04-11,8,C,55,вых/утр.,2,2,0,exact
2026-04-11,8,FF,55,вых/утр.,1,1,0,exact
2026-04-11,8,K,55,вых/утр.,3,2,-1,under
2026-04-11,8,TS,55,вых/утр.,1,1,0,exact
2026-04-11,9,BVR,68,вых/утр.,1,1,0,exact
2026-04-11,9,C,68,вых/утр.,2,2,0,exact
2026-04-11,9,FF,68,вых/утр.,1,1,0,exact
2026-04-11,9,K,68,вых/утр.,3,3,0,exact
2026-04-11,9,TS,68,вых/утр.,1,1,0,exact
2026-04-11,10,BVR,68,вых/осн.,1,1,0,exact
2026-04-11,10,C,68,вых/осн.,2,2,0,exact
2026-04-11,10,FF,68,вых/осн.,1,1,0,exact
2026-04-11,10,K,68,вых/осн.,4,4,0,exact
2026-04-11,10,TS,68,вых/осн.,1,1,0,exact
2026-04-11,11,BVR,85,вых/осн.,1,1,0,exact
2026-04-11,11,C,85,вых/осн.,3,3,0,exact
2026-04-11,11,FF,85,вых/осн.,1,1,0,exact
2026-04-11,11,K,85,вых/осн.,5,5,0,exact
2026-04-11,11,TS,85,вых/осн.,1,1,0,exact
2026-04-11,12,BVR,126,вых/осн.,1,1,0,exact
2026-04-11,12,C,126,вых/осн.,4,4,0,exact
2026-04-11,12,FF,126,вых/осн.,1,1,0,exact
2026-04-11,12,K,126,вых/осн.,6,6,0,exact
2026-04-11,12,TS,126,вых/осн.,2,2,0,exact
2026-04-11,13,BVR,131,вых/осн.,1,1,0,exact
2026-04-11,13,C,131,вых/осн.,4,4,0,exact
2026-04-11,13,FF,131,вых/осн.,1,1,0,exact
2026-04-11,13,K,131,вых/осн.,6,6,0,exact
2026-04-11,13,TS,131,вых/осн.,2,2,0,exact
2026-04-11,14,BVR,142,вых/осн.,1,1,0,exact
2026-04-11,14,C,142,вых/осн.,4,4,0,exact
2026-04-11,14,FF,142,вых/осн.,1,1,0,exact
2026-04-11,14,K,142,вых/осн.,7,7,0,exact
2026-04-11,14,TS,142,вых/осн.,2,2,0,exact
2026-04-11,15,BVR,129,вых/осн.,1,1,0,exact
2026-04-11,15,C,129,вых/осн.,4,4,0,exact
2026-04-11,15,FF,129,вых/осн.,1,1,0,exact
2026-04-11,15,K,129,вых/осн.,6,6,0,exact
2026-04-11,15,TS,129,вых/осн.,2,2,0,exact
2026-04-11,16,BVR,134,вых/осн.,1,1,0,exact
2026-04-11,16,C,134,вых/осн.,4,4,0,exact
2026-04-11,16,FF,134,вых/осн.,1,1,0,exact
2026-04-11,16,K,134,вых/осн.,7,7,0,exact
2026-04-11,16,TS,134,вых/осн.,2,2,0,exact
2026-04-11,17,BVR,147,вых/осн.,1,1,0,exact
2026-04-11,17,C,147,вых/осн.,5,5,0,exact
2026-04-11,17,FF,147,вых/осн.,1,1,0,exact
2026-04-11,17,K,147,вых/осн.,7,7,0,exact
2026-04-11,17,TS,147,вых/осн.,2,2,0,exact
2026-04-11,18,BVR,119,вых/осн.,1,1,0,exact
2026-04-11,18,C,119,вых/осн.,4,4,0,exact
2026-04-11,18,FF,119,вых/осн.,1,1,0,exact
2026-04-11,18,K,119,вых/осн.,6,6,0,exact
2026-04-11,18,TS,119,вых/осн.,1,1,0,exact
2026-04-11,19,BVR,111,вых/осн.,1,1,0,exact
2026-04-11,19,C,111,вых/осн.,4,4,0,exact
2026-04-11,19,FF,111,вых/осн.,1,1,0,exact
2026-04-11,19,K,111,вых/осн.,5,5,0,exact
2026-04-11,19,TS,111,вых/осн.,1,1,0,exact
2026-04-11,20,BVR,124,вых/осн.,1,1,0,exact
2026-04-11,20,C,124,вых/осн.,4,4,0,exact
2026-04-11,20,FF,124,вых/осн.,1,1,0,exact
